,Date,Open,High,Low,Close,hQHLp1,hQHLp2,hQHLp3,hQHLp4,hQHLp5,hQHLp6,hQHLp7,hQHLp8,hQHLp9,hQHLp10,hQHLp11,hQHLp12,hQHLp13,hQHLp14,hQHLp15,hQHLp16,hQHLp17,hQHLp18,hQHLp19,hQHLp20,hQHLp21,hQHLn1,hQHLn2,hQHLn3,hQHLn4,hQHLn5,hQHLn6,hQHLn7,hQHLn8,hQHLn9,hQHLn10,hQHLn11,hQHLn12,hQHLn13,hQHLn14,hQHLn15,hQHLn16,hQHLn17,hQHLn18,hQHLn19,hQHLn20,hQHLn21
0,2013/1/16,6117.31,6117.33,6076.12,6103.98,0.19116738355894092,0.19179558549427345,0.19257472554488844,0.193449155309576,0.19440065390958727,0.19541789549550148,0.1964930079725892,0.19762013776197104,0.19879472788580596,0.20001311036606056,0.2012722567609665,0.20256961604291948,0.20390300421220797,0.2052705262791037,0.20667051940962075,0.20810151042086825,0.2095621833071656,0.21105135396255,0.2125679501832815,0.21411099562076247,0.21567959674139364,0.19063228763426424,0.19000789593244227,0.18923914104399484,0.18838374140522174,0.18746169272582108,0.18648586689818616,0.18546550854359917,0.1844077028870009,0.18331811933076805,0.18220143460696642,0.18106159405852704,0.17990198313441264,0.17872554546067776,0.17753486732599452,0.1763322400940426,0.17511970756577125,0.1738991027569221,0.17267207703090268,0.17144012358154623,0.17020459665437132,0.16896672749529298
1,2013/1/17,6103.98,6135.89,6087.49,6132.36,0.6875992609011454,0.6898588052773341,0.6926612505112837,0.6958064379837258,0.6992288300358434,0.7028876893538444,0.7067547012408549,0.7108088112866707,0.7150336287527823,0.7194159604943248,0.7239449136786253,0.7286113126572935,0.7334073019240211,0.738326065496331,0.74336162241974,0.7485086738851726,0.7537624864254627,0.7591188009961556,0.7645737610476381,0.7701238548062926,0.7757658683711336,0.6856746043228675,0.6834287647623065,0.6806636733368249,0.6775869342590306,0.6742704689778322,0.6707605756824461,0.6670905058336739,0.6632857438804939,0.6593666817789574,0.6553501410048411,0.6512503123412845,0.6470793727201534,0.6428479099052273,0.6385652263734578,0.6342395638026,0.6298782734258819,0.6254879483150176,0.6210745281666086,0.616643383765969,0.6121993861229977,0.6077469638372046
2,2013/1/18,6132.36,6172.49,6131.93,6154.41,0.8426320000270945,0.8454010029989165,0.8488353144746945,0.8526896461487727,0.8568836836117759,0.8613675045235442,0.8661064100834627,0.8710745987516101,0.8762519841760119,0.8816223985585385,0.8871724930637518,0.8928910232133718,0.8987683623231242,0.9047961576136019,0.9109670796068303,0.917274634773303,0.9237130223928449,0.930277023135897,0.936961910918098,0.9437633821675928,0.9506774983463847,0.840273391875314,0.8375211837385931,0.8341326482200153,0.8303621979736238,0.8262979705495656,0.8219967029718535,0.8174991438952817,0.8128365237376722,0.8080338322215118,0.8031116835542076,0.7980874681092788,0.7929761083467044,0.787790579249264,0.7825422807197854,0.7772413126839163,0.771896683854594,0.7665164738408595,0.7611079615604073,0.7556777287474367,0.7502317446765624,0.744775436461911
3,2013/1/21,6154.41,6182.23,6154.41,6180.98,0.7345936678578002,0.7370076422253942,0.7400016223537026,0.7433617696558589,0.7470180672602478,0.7509269936355665,0.7550582988990507,0.7593894896634967,0.7639030549549911,0.7685848999348277,0.7734233872927858,0.7784087142649749,0.783532488455533,0.7887874280393438,0.7941671432898021,0.7996659732473703,0.8052788609330712,0.8110012562153591,0.8168290389662954,0.8227584573978707,0.8287860779530009,0.7325374694067563,0.7301381365190938,0.7271840631689498,0.7238970424103233,0.7203539112090975,0.7166041320335527,0.7126832289366375,0.7086184281181356,0.7044315152352492,0.7001404614381703,0.6957604273880994,0.6913044222570225,0.6867837574361404,0.6822083711860828,0.6775870684672912,0.6729277029376838,0.6682373182766368,0.6635222601330776,0.6587882663620439,0.6540405408856911,0.6492838149789674
4,2013/1/22,6180.98,6188.58,6149.18,6179.17,0.9529651637112915,0.9560967364147666,0.9599807322725611,0.9643397452398675,0.9690829446405711,0.9741538713667078,0.9795132832007881,0.9851320001820297,0.9909873058770459,0.9970609154967581,1.0033377323261732,1.0098050395493088,1.0164519499760811,1.0232690171247576,1.0302479518048284,1.0373814102322823,1.0446628321480134,1.0520863148100799,1.0596465133066384,1.0673385605616013,1.0751580023298104,0.9502977224042679,0.9471851436302675,0.9433529175753596,0.9390887693633261,0.9344923771631686,0.9296279070727511,0.9245414433239632,0.9192683056058645,0.9138367557634595,0.9082701072022867,0.9025880273692832,0.8968073926523814,0.8909428769621239,0.8850073728901334,0.879012302833492,0.8729678550945651,0.8668831672161381,0.8607664712081418,0.8546252106086908,0.848466136301635,0.842295386020531
5,2013/1/23,6179.17,6200.49,6178.47,6197.64,0.9685760709930439,0.9717589432539231,0.975706564416742,0.9801369841362194,0.9849578838022451,0.9901118794274022,0.9955590859515852,1.001269845405287,1.00722106922805,1.01339417310028,1.0197738130015974,1.0263470637967202,1.0331028599481062,1.0400316002273902,1.047124859655484,1.054375174146884,1.0617758759762304,1.0693209657063811,1.0770050108683327,1.0848230646564583,1.0927705998588104,0.9658649332524997,0.9627013660683261,0.9588063627704465,0.9544723618241173,0.9498006742666902,0.9448565173267969,0.9396867301607446,0.9343272110436863,0.9288066847893254,0.9231488467095136,0.9173736864315807,0.9114983568023866,0.9055377721117299,0.8995050361499844,0.8934117584291327,0.8872682941502368,0.8810839305418611,0.8748670344658165,0.8686251713958222,0.8623652028046832,0.8560933669706489
6,2013/1/24,6197.64,6271.4,6186.48,6264.91,0.6554471409256023,0.6576010290772947,0.6602724320595862,0.6632705506639975,0.666532911770592,0.6700206829410987,0.6737068734729859,0.6775714134596129,0.6815986785928917,0.6857760926389991,0.6900932721137781,0.6945414704218708,0.6991131993801986,0.703801961721412,0.708602056160273,0.7135084316598531,0.718516576089763,0.7236224295583337,0.7288223158480917,0.734112887395844,0.7394910805825149,0.6536124812288443,0.6514716570560287,0.648835861219287,0.6459029903647265,0.6427416028965497,0.6393958321020905,0.6358973746048815,0.6322705232018623,0.6285347163218556,0.6247059888689562,0.6207978680657267,0.6168219614510789,0.6127883617052889,0.608705936321776,0.6045825415977011,0.6004251850228557,0.5962401513771264,0.5920331026170871,0.5878091583902982,0.5835729619383878,0.5793287347796909
7,2013/1/25,6264.91,6284.45,6247.33,6284.45,0.6334367001605906,0.6355182590203886,0.6380999541476453,0.6409973935243531,0.6441502019280563,0.6475208509449109,0.6510832562418268,0.654818021875728,0.6587100482153248,0.6627471813468143,0.6669193864717665,0.6712182107125116,0.6756364173451659,0.6801677272858292,0.6848066307029951,0.6895482461776066,0.6943882131002327,0.6993226079136232,0.7043478778506362,0.7094607877619362,0.7146583769072334,0.6316636498081383,0.6295947162283269,0.6270474325301101,0.624213049831474,0.6211578242904134,0.617924407163072,0.6145434306749379,0.611038371851343,0.6074280163630775,0.6037278606492941,0.5999509776775707,0.5961085851963516,0.5922104369656129,0.5882651027012321,0.5842801748796093,0.5802624256734075,0.5762179288145636,0.5721521561266079,0.5680700553352289,0.563976113758276,0.5598744111521127
8,2013/1/28,6284.45,6311.26,6277.04,6294.41,0.31119568337266723,0.3122183145711612,0.3134866534267767,0.3149101115665353,0.31645902776524115,0.31811496501034164,0.3198651085535609,0.32169992952838594,0.3236120097664716,0.3255953782757509,0.3276451051461726,0.32975703763596764,0.33192762047712904,0.33415376887238396,0.33643277594386994,0.3387622435410869,0.34114002937762894,0.3435642058827072,0.346033027647825,0.34854490530421356,0.35109838429517043,0.31032461667263916,0.3093081880396616,0.30805675487986883,0.3066642753146367,0.30516329976354073,0.3035747819963876,0.30191377105650197,0.3001918007702943,0.29841810018884046,0.2966002824248173,0.29474476998433813,0.2928570739388203,0.2909419861293437,0.28900371669811825,0.28704599568775324,0.2850721501408707,0.28308516396913885,0.2810877253778076,0.2790822650925932,0.2770709876493939,0.27505589735672087
9,2013/1/29,6294.41,6346.37,6285.77,6339.19,0.5834796672758332,0.585397060553839,0.5877751460254851,0.590444074054197,0.5933482310092815,0.596453048217314,0.5997344985292697,0.6031747156951986,0.6067597909412036,0.6104785288919925,0.6143216861601086,0.6182814765180582,0.6223512339781538,0.6265251746668313,0.6307982232945576,0.6351658834234621,0.6396241383507879,0.6441693739571157,0.6487983176701595,0.6535079894859863,0.6582956621679854,0.5818464514715549,0.579940687759951,0.5775942998030867,0.5749834553832524,0.5721691852569735,0.5691907769185446,0.5660764467323338,0.5628478201692456,0.5595222013370774,0.5561138645226809,0.5526348516724273,0.5490954958284787,0.5455047815044008,0.5418706025512564,0.5381999526522385,0.5344990698814139,0.5307735489558059,0.5270284301545332,0.5232682709927157,0.5194972048884602,0.5157189898413972
