,Date,Open,High,Low,Close,oQHLp1,oQHLp2,oQHLp3,oQHLp4,oQHLp5,oQHLp6,oQHLp7,oQHLp8,oQHLp9,oQHLp10,oQHLp11,oQHLp12,oQHLp13,oQHLp14,oQHLp15,oQHLp16,oQHLp17,oQHLp18,oQHLp19,oQHLp20,oQHLp21,oQHLn1,oQHLn2,oQHLn3,oQHLn4,oQHLn5,oQHLn6,oQHLn7,oQHLn8,oQHLn9,oQHLn10,oQHLn11,oQHLn12,oQHLn13,oQHLn14,oQHLn15,oQHLn16,oQHLn17,oQHLn18,oQHLn19,oQHLn20,oQHLn21
0,2011/1/18,2744.8,2766.17,2744.26,2765.85,0.032900182301413054,0.033068858448856805,0.03327842641610761,0.033513750990635735,0.0337698941564225,0.03404379030090019,0.03433331014331512,0.03463687110673267,0.03495324156742563,0.03528143041852311,0.0356206195181421,0.03597011980753342,0.03632934144284536,0.03669777269095252,0.037074964553694155,0.03746051927508578,0.037854081562211685,0.038255331752613426,0.03866398040957518,0.03907976398558095,0.039502441298718584,0.032756847541889275,0.03258976288566162,0.032384531716503094,0.0321571362169779,0.031913225749414686,0.03165647086362338,0.031389523796253774,0.031114422905776498,0.03083279854513151,0.030545990991962292,0.030255123867198874,0.029961152798886184,0.029664899305792206,0.02936707534878402,0.029068301715756282,0.028769122174569305,0.0284700146264699,0.028171400073510728,0.027873649953558736,0.02757709222976338,0.02728201651128612
1,2011/1/19,2762.81,2764.35,2717.79,2725.36,0.5266350461006714,0.529335054564798,0.5326896206606098,0.5364564742002,0.5405565720867911,0.54494084288968,0.5495752030935351,0.5544343203014327,0.5594984798439399,0.5647518170183062,0.5701812357819531,0.5757757063331965,0.5815257870087294,0.5874232864679804,0.5934610175724432,0.5996326134199741,0.6059323868171305,0.6123552209091789,0.6188964826665275,0.6255519534694445,0.6323177727056615,0.5243406786409994,0.5216661452651955,0.5183809985374082,0.5147410661419455,0.5108367777354929,0.5067268880128006,0.502453851473286,0.49805029623424363,0.49354231944576926,0.4889513750065707,0.4842954487793056,0.47958983755518575,0.47484769143077565,0.4700804068032326,0.46529792065887865,0.46050893712006663,0.45572110597860743,0.4509411662377498,0.4461750635240678,0.44142804756191706,0.43670475414123633
2,2011/1/20,2712.4,2714.1,2686.59,2704.29,0.6300437483005562,0.6332739234774213,0.6372871835378298,0.6417936867433324,0.646698869298109,0.651944024231624,0.6574883754771992,0.6633016164336514,0.6693601613097995,0.6756450302506937,0.6821405557085408,0.6888335420981869,0.695712693815619,0.7027682110897138,0.7099914955339462,0.7173749300576547,0.7249117107447299,0.7325957160080129,0.7404214030881454,0.7483837250080829,0.7564780630956688,0.6272988647517425,0.6240991668859753,0.6201689572020251,0.6158142970498416,0.6111433726207492,0.6062264755301368,0.6011143965336576,0.5958461705217404,0.5904530190137047,0.5849606085405906,0.5793904566227552,0.5737608636899619,0.5680875619578907,0.562384185590913,0.5566626227764089,0.5509332867557939,0.54520532941431,0.5394868130085388,0.5337848506329859,0.5281057228343693,0.5224549756744088
3,2011/1/21,2716.92,2722.74,2688.53,2689.54,1.267461433167984,1.2739595890025532,1.2820330797110344,1.2910988295527386,1.3009666041756873,1.3115183025413215,1.3226718952793788,1.3343664144836243,1.3465544125271698,1.3591977075627688,1.3722647811242301,1.385729087602116,1.3995679035863624,1.4137615148396874,1.4282926239548268,1.443145907601183,1.4583076783145337,1.4737656212744328,1.4895085860905477,1.5055264197397353,1.5218098308214427,1.2619395403692018,1.2555026958586597,1.2475962779121175,1.2388359913251408,1.229439474675169,1.219548133875396,1.209264144884437,1.1986660343415925,1.1878166106974328,1.1767675074112287,1.1655620113614922,1.1542369375932073,1.1428239346652025,1.1313504304784145,1.1198403405451476,1.1083146132232324,1.0967916593954308,1.085287697934336,1.073817038279539,1.0623923150310433,1.0510246852225544
4,2011/1/24,2693.03,2719.73,2687.97,2717.55,0.7669589816582278,0.7708911083889644,0.7757764927092803,0.7812623071763781,0.7872334382719677,0.7936184213740128,0.8003676193411885,0.8074441396242968,0.8148192709879123,0.8224699090519602,0.8303769815432327,0.8385244253350352,0.8468984901680017,0.855487246676114,0.8642802279516514,0.8732681616288256,0.8824427652279128,0.8917965868755051,0.9013228793114569,0.9110154987967266,0.9208688229723849,0.7636176056076803,0.7597225792331435,0.7549382930228027,0.7496373187257082,0.7439513525476417,0.7379659612225055,0.7317429728794393,0.7253299051073298,0.7187647641949905,0.7120787942846929,0.7052981888837062,0.6984452253005713,0.6915390545294053,0.6845962735840666,0.677631354081981,0.6706569721731037,0.6636842685450525,0.6567230574688434,0.6497819977903629,0.6428687348861876,0.6359900200364625
5,2011/1/25,2704.25,2719.34,2697.51,2719.25,0.999117386172533,1.00423976725844,1.0106039569078122,1.0177503268473675,1.0255289187087213,1.0338466355361304,1.0426388150307184,1.0518573972724565,1.0614649801379221,1.0714314655535786,1.081732008071089,1.0923456822569673,1.1032545756497578,1.1144431478655812,1.125897763664831,1.137606343937553,1.1495580990982661,1.1617433215922521,1.1741532217644166,1.186779796166544,1.1996157205522386,0.9947645759366784,0.9896905254809598,0.983458036329008,0.9765524576598206,0.9691453501070638,0.9613481814461526,0.9532414951745302,0.9448871924503295,0.9363347840620622,0.9276249717506373,0.9187918777952685,0.9098645228434903,0.9008678548933609,0.8918234948731187,0.8827502949572896,0.8736647683651104,0.8645814280691899,0.855513059119367,0.8464709413932834,0.8374650345222152,0.8285041333981105
6,2011/1/26,2724.52,2746.03,2717.63,2739.5,0.15040409849737665,0.15117520619708075,0.15213325198842367,0.15320904482634548,0.1543800104332676,0.15563213427606787,0.15695568228855564,0.15834341967625548,0.1597897160370413,0.16129004049828558,0.1628406529016138,0.1644384031957882,0.16608059489323435,0.16776488859173588,0.16948923168371216,0.1712518058166167,0.173050986759003,0.174885313165051,0.17675346186676372,0.17865422804934128,0.18058650914296395,0.14974883965741007,0.1489850075040671,0.14804678750582945,0.14700724265482784,0.14589219916808271,0.14471843706614507,0.14349808112263043,0.1422404497499835,0.14095299615201698,0.13964184744525732,0.1383121402940393,0.1369682433785507,0.13561391229468966,0.13425240179136294,0.13288654981769796,0.1315188422235928,0.13015146374788997,0.12878633901318318,0.1274251660580126,0.12606944417503815,0.12472049732059681
7,2011/1/27,2745.16,2763.64,2740.3,2755.28,0.3666137547728131,0.3684933490920309,0.3708286096887669,0.37345088165880297,0.37630513963549655,0.37935722284357204,0.3825834042530414,0.38596604887128044,0.3894914324521753,0.39314851088028646,0.3969281674259582,0.40082272376045097,0.404825607127808,0.4089311151765704,0.4131342446243827,0.4174305631913986,0.421816111772812,0.42628732830160826,0.4308409875226753,0.43547415266978134,0.4401841362013929,0.365016544948957,0.3631546849561048,0.3608677502263119,0.358333833631698,0.3556158872226929,0.35275481271940134,0.34978016456100014,0.3467146566110674,0.3435764562404537,0.3403804984490571,0.33713930398476655,0.3338635216148901,0.3305623056984336,0.32724358976732526,0.3239142913935984,0.3205804698986015,0.3172474506379483,0.31391992492738513,0.3106020317783564,0.30729742575424857,0.3040093340317724
8,2011/1/28,2755.28,2755.28,2679.57,2686.89,-0.031021110673967064,-0.031180152997501126,-0.03137775163225173,-0.03159963580310108,-0.031841149525470645,-0.03209940227717806,-0.03237238638989762,-0.03265860967450438,-0.03295691085062609,-0.03326635541778947,-0.03358617196173099,-0.03391571077882521,-0.03425441571375246,-0.034601804260678215,-0.034957453065667526,-0.03532098709029956,-0.035692071333972814,-0.03607040439153366,-0.036455713357248246,-0.03684774973593842,-0.037246286120633604,-0.030885962382146727,-0.030728420652885936,-0.030534911122942064,-0.030320503163347556,-0.03009052347692824,-0.029848432972527848,-0.029596732406096404,-0.029337343716641148,-0.02907180414059819,-0.028801377406561218,-0.028527122960611932,-0.028249941850746755,-0.02797060867524569,-0.027689794731813135,-0.02740808535246363,-0.02712599324812446,-0.02684396902503643,-0.026562409640005127,-0.026281665316475314,-0.026002045286203312,-0.025723822617519487
9,2011/1/31,2693.3,2706.3,2676.87,2700.08,0.3458104673146183,0.34758340513113145,0.34978615270332536,0.35225962535288846,0.3549519200960809,0.35783081459124716,0.3608739281851211,0.36406462657263094,0.3673899642821449,0.3708395238902262,0.37440470599081993,0.3780782679575515,0.38185401000173486,0.3857265533485775,0.38969117862411445,0.39374370505567985,0.3978803981956012,0.4020978981043159,0.4063931625419651,0.41076342138743427,0.4152061396021943,0.34430389024707364,0.34254768043273753,0.34039051650385604,0.3380003855545612,0.3354366674572503,0.3327379429873561,0.32993208953433784,0.3270405320765991,0.3240804070879409,0.3210658020902491,0.31800852734874785,0.3149186273725455,0.3118047370617913,0.30867433976468983,0.3055339605196128,0.3023893148151907,0.2992454258227841,0.29610671865211524,0.29297709744879563,0.2898600094001064,0.2867584985584648
