,Date,Open,High,Low,Close,hQHLp1,hQHLp2,hQHLp3,hQHLp4,hQHLp5,hQHLp6,hQHLp7,hQHLp8,hQHLp9,hQHLp10,hQHLp11,hQHLp12,hQHLp13,hQHLp14,hQHLp15,hQHLp16,hQHLp17,hQHLp18,hQHLp19,hQHLp20,hQHLp21,hQHLn1,hQHLn2,hQHLn3,hQHLn4,hQHLn5,hQHLn6,hQHLn7,hQHLn8,hQHLn9,hQHLn10,hQHLn11,hQHLn12,hQHLn13,hQHLn14,hQHLn15,hQHLn16,hQHLn17,hQHLn18,hQHLn19,hQHLn20,hQHLn21
0,2011/1/18,11783.82,11858.78,11777.99,11837.93,0.9368544944907734,0.9398097780415261,0.9434752284829687,0.9475890026738409,0.9520653705340782,0.9568510444665543,0.9619089870433368,0.9672116579556227,0.9727376173416916,0.9784696080116458,0.9843933817250515,0.990496936414058,0.996769996823998,1.003203647446407,1.0097900650261153,1.0165223185822072,1.0233942166228744,1.030400188218577,1.037535188916997,1.0447946252442095,1.0521742933530742,0.9343372227242923,0.9313991479248077,0.927780613685801,0.9237528337805861,0.9194095842265992,0.9148111731092713,0.9100008818608153,0.9050118650652595,0.8998706443279265,0.8945990956817349,0.8892156761002773,0.8837362280476171,0.8781745330099863,0.8725427072632751,0.8668514939851798,0.8611104847163181,0.8553282911523881,0.8495126810803689,0.8436706878279261,0.8378086997477414,0.8319325343805432
1,2011/1/19,11834.21,11861.24,11798.46,11825.29,0.4093760844184272,0.41066745081039924,0.4122691379007336,0.41406672843410264,0.4160227610494305,0.4181139507350233,0.42032411329438846,0.4226412144747708,0.4250558857278065,0.4275605862017731,0.4301490898616643,0.4328161521795724,0.4355572831908906,0.43836858709753357,0.4412466453819114,0.4441884294223487,0.4471912337307596,0.45025262398534155,0.4533703959183562,0.456542542325504,0.45976722625719246,0.40827611546354786,0.40699226875713346,0.4054110825784796,0.4036510688557592,0.4017532047727889,0.39974384307486477,0.39764189639287173,0.39546185224207486,0.39321529973370034,0.3909117980092707,0.3885594121884218,0.3861650649319767,0.38373477831796815,0.3812738467796414,0.378786964749318,0.37627832342997,0.3737516858630148,0.3712104463281801,0.3686576781694664,0.3660961728969983,0.36352847259394716
2,2011/1/20,11823.7,11845.16,11744.77,11822.8,0.01152019644848048,0.011556536613645764,0.011601609471176902,0.011652195220727366,0.011707239667254388,0.011766087550425897,0.01182828343298004,0.011893488660654568,0.011961439594410232,0.012031924028169204,0.012104766755931183,0.012179820192153015,0.01225695798535427,0.012336070504413404,0.012417061549294083,0.012499845891967612,0.012584347397663481,0.012670497562464514,0.012758234356373499,0.012847501294928544,0.01293824668478219,0.011489242372437073,0.011453113817715466,0.011408617873538383,0.011359089567881337,0.011305682034074392,0.011249136861121693,0.011189986266784479,0.011128637942250037,0.011065418015113676,0.011000595487870683,0.010934397319950596,0.01086701832100562,0.01079862795751073,0.010729375219388373,0.010659392212016993,0.010588796879466678,0.010517695116971723,0.010446182442494093,0.010374345342587325,0.010302262372756364,0.010230005069416343
3,2011/1/21,11822.95,11905.48,11822.8,11871.84,0.3907244196118422,0.39195694980404017,0.39348566211184327,0.39520135226713937,0.39706826569333903,0.39906417827177476,0.4011736431773336,0.4033851744522321,0.4056898303903924,0.4080804137103302,0.41055098204265206,0.4130965298064246,0.41571277160520687,0.4183959891381413,0.4211429196393945,0.42395067247492263,0.426816665421918,0.4297385750691955,0.43271429757809543,0.4357419171949507,0.4388196806637927,0.38967456656022376,0.38844921344770145,0.3869400680054842,0.38526024261632946,0.3834488474944719,0.38153103472256306,0.37952485524936913,0.3774441365216047,0.3752999396367056,0.37310138821025557,0.37085617990537856,0.36857092197817753,0.3662513621335962,0.3639025535841588,0.3615289768782268,0.35913463226254405,0.3567231113298533,0.35429765371243155,0.3518611927290451,0.34941639270527336,0.346965679903933
4,2011/1/24,11873.43,11982.94,11867.98,11980.52,0.2522793657302443,0.25307517453953243,0.2540622195053416,0.255169990615726,0.2563754021830471,0.2576641047418506,0.2590261247275307,0.26045404599203276,0.261942095136448,0.26348562508596673,0.2650807990259282,0.26672438499866713,0.26841361604864716,0.2701460913774158,0.27191970431220414,0.2737325884548897,0.2755830765394932,0.2774696684071542,0.2793910056705898,0.2813458513835132,0.2833330735196636,0.2516015062244694,0.250810331446272,0.24983592023507747,0.24875130595851266,0.2475817409416062,0.2463434651507888,0.2450481335573829,0.24370467414057723,0.24232022872848732,0.2409006881736862,0.23945102263281895,0.2379754982185092,0.23647782605625822,0.23496126885806082,0.23342871958335853,0.2318827610748421,0.23032571231922858,0.2287596650526241,0.22718651323343178,0.2256079771389969,0.22402562333647968
5,2011/1/25,11980.52,11985.97,11898.74,11977.19,0.6223266495456858,0.6242897630509449,0.6267246208711431,0.6294572878159547,0.6324308157532995,0.6356098071993882,0.6389696592104676,0.6424920775175709,0.646162820210786,0.649970423813946,0.6539054236131777,0.6579598469652191,0.6621268683012673,0.6664005652944888,0.670775741171845,0.6752477918735198,0.6798126045619539,0.6844664786220187,0.6892060631629109,0.6940283068663583,0.6989304172324351,0.620654495210469,0.618702813004929,0.6162991203264289,0.6136235770181991,0.6107384759070146,0.6076838779937754,0.6044885339423838,0.6011744674302805,0.5977592960297543,0.5942575513872368,0.5906814939621741,0.587041647467308,0.5833471665645453,0.5796060997624044,0.5758255834580748,0.572011989047938,0.5681710370443709,0.5643078873744203,0.5604272120840301,0.5565332547800189,0.5526298798945384
6,2011/1/26,11978.85,12020.52,11961.83,11985.44,0.17523375764533938,0.1757865280537125,0.17647213148316063,0.17724159153678698,0.17807887284926932,0.17897400825288282,0.1799200700894818,0.18091190708762905,0.18194550903276646,0.183017648057333,0.18412565910210574,0.18526729724275404,0.1864406405463665,0.18764402141348266,0.18887597654493665,0.1901352095368181,0.19142056230280582,0.19273099282952147,0.19406555757841115,0.19542339736408246,0.19680372587880524,0.17476291506172692,0.17421336346072122,0.1735365354627789,0.17278316019275597,0.17197077796668758,0.1711106690981002,0.17021092915364533,0.16927775952572338,0.16831612094258705,0.1673301052023472,0.1663231645858611,0.16529826234358494,0.16425797623079727,0.16320457253384815,0.16214006070821638,0.16106623480165852,0.15998470558703817,0.1588969259884849,0.1578042115533359,0.15670775718971428,0.15560865103833774
7,2011/1/27,11985.36,12019.53,11971.93,11989.83,0.6450341679349318,0.6470689117263972,0.6495926128875769,0.6524249896631441,0.6555070159917559,0.6588020028026165,0.6622844494372466,0.6659353941035241,0.6697400752312723,0.6736866110638344,0.6777651915378902,0.6819675531035554,0.6862866211399751,0.6907162572258491,0.6952510749677531,0.6998863023124658,0.7046176763527908,0.7094413614451766,0.7143538844311735,0.7193520826556966,0.7244330617257974,0.6433009998614406,0.6412781044761264,0.6387867056135204,0.6360135368076243,0.633023163832243,0.6298571094381713,0.6265451733464743,0.623110182836786,0.6195703983131733,0.6159408816542679,0.6122343406804129,0.6084616830946568,0.604632397595145,0.6007548263651975,0.5968363661955937,0.5928836209628777,0.5889025199100663,0.5848984112401517,0.5808761374731681,0.576840097057093,0.5727942954298734
8,2011/1/28,11990.36,12012.42,11803.04,11823.7,0.32167354643784324,0.32268825741600504,0.3239468076494988,0.3253592920224767,0.3268962746950587,0.32853945911164356,0.33027612829124436,0.33209682613491,0.3339941911618606,0.33596229803202615,0.33799625454276716,0.34009193972572316,0.3422458255222374,0.34445485074912413,0.3467163292536778,0.34902788124989675,0.3513873808589606,0.3537929152751213,0.3562427524611454,0.3587353152254234,0.36126916015659705,0.3208092289357834,0.3198004266660525,0.3185579853388102,0.3171750275219874,0.31568375166718676,0.31410486484880834,0.3124532279570722,0.31074022477962926,0.3089749616386368,0.30716494977637665,0.3053165264844847,0.3034351313500362,0.3015254963133458,0.29959178155665966,0.2976376758022819,0.2956664723523256,0.2936811280743858,0.2916843100758952,0.28967843328410936,0.2876656911709872,0.2856480812174273
9,2011/1/31,11824.39,11891.93,11817.88,11891.93,-0.3324482126150762,-0.33349691200222326,-0.334797618200307,-0.33625741466272446,-0.3378458795768543,-0.3395441035319787,-0.34133894358350136,-0.34322062689424176,-0.3451815454057985,-0.34721557530495417,-0.3493176605215366,-0.3514835420526505,-0.35370957366500294,-0.3559925916390719,-0.3583298198477072,-0.360718798792416,-0.36315733138667394,-0.36564344075405153,-0.3681753368415932,-0.37075138962862353,-0.37337010735577497,-0.331554944232041,-0.33051235146938474,-0.3292282937559208,-0.3277990128610008,-0.326257785744458,-0.32462601307771544,-0.322919053526247,-0.32114867218512894,-0.3193242803987449,-0.3174536410033579,-0.31554330356233895,-0.31359888986529605,-0.3116252903519848,-0.309626804552681,-0.30760724474585915,-0.30557001454494404,-0.303518169859748,-0.3014544671342144,-0.29938140218516957,-0.29730124195635244,-0.29521605083559305
