,Date,Open,High,Low,Close,cQHLp1,cQHLp2,cQHLp3,cQHLp4,cQHLp5,cQHLp6,cQHLp7,cQHLp8,cQHLp9,cQHLp10,cQHLp11,cQHLp12,cQHLp13,cQHLp14,cQHLp15,cQHLp16,cQHLp17,cQHLp18,cQHLp19,cQHLp20,cQHLp21,cQHLn1,cQHLn2,cQHLn3,cQHLn4,cQHLn5,cQHLn6,cQHLn7,cQHLn8,cQHLn9,cQHLn10,cQHLn11,cQHLn12,cQHLn13,cQHLn14,cQHLn15,cQHLn16,cQHLn17,cQHLn18,cQHLn19,cQHLn20,cQHLn21
0,2011/1/6,11716.93,11736.74,11667.46,11697.31,0.5104976381515124,0.5126172867414568,0.5152493537485948,0.5182044115419882,0.521420587807968,0.5248594561701384,0.5284943209864764,0.5323053380038779,0.5362770620563593,0.540397063213425,0.5446550801532909,0.5490424701177086,0.5535518344830134,0.558176754174701,0.5629115968857835,0.5677513729711434,0.5726916253623537,0.5777283438865746,0.5828578974885924,0.5880769798463353,0.5933825651801516,0.5086949312922252,0.5065915014592605,0.5040036616737533,0.501129583578015,0.49803856433065546,0.4947754259001986,0.49137247204397483,0.4878545121079266,0.4842414105286408,0.4805495415169671,0.47679269032290833,0.4729826472415744,0.4691296185602213,0.4652425222334653,0.46132920764291563,0.4573966234644856,0.453450948929133,0.44949769855036104,0.4455418071596249,0.4415877000187684,0.43763935141148846
1,2011/1/7,11696.86,11726.94,11599.68,11674.76,0.5167240588580209,0.5188695603077723,0.5215337300227182,0.524524829967257,0.5277802331855315,0.531261044623589,0.534940243038883,0.5387977421425797,0.5428179083876056,0.5469881602385003,0.5512981112185296,0.555739013155737,0.5603033771871696,0.5649847059463673,0.5697772984304068,0.5746761041366322,0.5796766116347913,0.5847747618409014,0.5899668794126143,0.5952496177014187,0.6006199140229337,0.5148993648033432,0.51277027992697,0.5101508768627688,0.5072417443063827,0.5041130246177132,0.5008100864483875,0.49736562755713476,0.49380475988370737,0.4901475901465953,0.48641069226908157,0.4826080196366501,0.4787515063478923,0.4748514831737709,0.47091697683911604,0.46695593246261496,0.4629753834715615,0.4589815844635531,0.4549801172113289,0.4509759767353332,0.44697364227129704,0.4429771365763293
2,2011/1/10,11672.34,11677.33,11573.87,11637.45,0.5246475072463966,0.526825907822312,0.5295309299242764,0.5325678954050309,0.5358732169867745,0.5394074031986719,0.5431430184543556,0.5470596684617743,0.5511414799489931,0.5553756784552459,0.5597517182375311,0.5642607169793948,0.5688950709836356,0.5736481832531551,0.5785142653658326,0.5834881893745882,0.5885653746708839,0.5937416999287295,0.599013433448066,0.6043771772628627,0.6098298217255264,0.5227948333271879,0.5206331010564401,0.5179735320571875,0.5150197908527806,0.5118430953662944,0.5084895099324064,0.504992233697384,0.501376763667545,0.4976635148778656,0.49386931539622186,0.49000833256935594,0.48609268349336565,0.4821328573512889,0.4781380192837837,0.4741162362400128,0.4700746494978669,0.4660196095629634,0.4619567837989625,0.45789124381996804,0.45382753754632643,0.4497697494201169
3,2011/1/11,11638.51,11704.12,11635.48,11671.88,0.5218307492933325,0.5239974543459442,0.5266879535684255,0.5297086140128404,0.5329961897924517,0.536511401460522,0.5402269607284508,0.544122582798244,0.5481824796193092,0.5523939453151464,0.5567464907613497,0.5612312813293615,0.56584075414515,0.5705683476299578,0.5754083044388802,0.580355524156057,0.5854054507655868,0.5905539850682935,0.5957974153990854,0.6011323620351289,0.6065557320240874,0.519988022117269,0.5178378958800616,0.5151926057290395,0.5122547227416522,0.509095082482061,0.5057595019720729,0.5022810021164539,0.49868494303171595,0.49499163014741215,0.4912178011839122,0.4873775474254856,0.4834829209132621,0.47954435451534577,0.475570964166056,0.47157077350425125,0.46755088546731544,0.46351761646590317,0.4594766034364042,0.45543289076414645,0.451391001952338,0.4473549995142686
4,2011/1/12,11673.62,11782.23,11673.62,11755.44,0.5220871148222053,0.5242548843358277,0.5269467053494394,0.529968849786918,0.533258040690024,0.5367749793147745,0.5404923639663514,0.5443898998812247,0.548451791252433,0.5526653259613207,0.5570200097303745,0.5615070035907515,0.5661187409529237,0.5708486570145549,0.5756909916022661,0.5806406417944598,0.5856930493369508,0.5908441130167039,0.5960901193451573,0.6014276869390837,0.6068537213266376,0.5202434823493043,0.5180922997959433,0.515445710064148,0.5125063837506884,0.5093451912198919,0.5060079720025973,0.5025277632261138,0.4989299374658967,0.49523481012717036,0.4914591271532285,0.4876169867511207,0.4837204468829156,0.4797799455421869,0.4758046031417394,0.4718024472622927,0.46778058433076897,0.46374533386095523,0.459702335558561,0.4556566362871248,0.45161276177216586,0.4475747765228095
5,2011/1/13,11753.7,11757.25,11700.53,11731.9,0.5181655083205114,0.5203169948446146,0.5229885965069175,0.5259880404008689,0.5292525248669364,0.5327430463498243,0.5364325082287353,0.5403007681822788,0.5443321490521584,0.5485140342055593,0.5528360081917116,0.5572892984348254,0.5618663951810735,0.5665607829389921,0.5713667448021841,0.5762792161791499,0.5812936730545868,0.5864060450213218,0.5916126464843006,0.5969101214592266,0.6022953987180781,0.5163357241133255,0.5142006999581477,0.5115739898272942,0.5086567419770914,0.5055192944360292,0.5022071424157762,0.4987530748884783,0.4951822738459618,0.4915149020962641,0.487767579797157,0.48395429925838157,0.4800870278697988,0.47617612522101066,0.4722306432177295,0.4682585491422846,0.4642668960423645,0.460261955963344,0.45624932624883263,0.4522340158533452,0.4482205165078545,0.4442128621913215
6,2011/1/14,11732.13,11794.15,11698.83,11787.38,0.5283946523449173,0.5305886115252821,0.5333129534756605,0.5363716096156832,0.5397005385135638,0.5432599666419065,0.5470222624634978,0.5509668860258752,0.5550778506867889,0.5593422907475327,0.5637495851451446,0.5682907881237605,0.5729582416789416,0.5777453016964204,0.5826461384119229,0.5876555872534708,0.5927690348968367,0.5979823305806358,0.603291715952206,0.6086937687765143,0.6141853571961968,0.5265287462309499,0.5243515744043655,0.521673010192514,0.5186981727344824,0.5154987886070376,0.512121251146222,0.508598996613731,0.5049577041209734,0.5012179345114871,0.4973966360428205,0.4935080772479468,0.4895644617658649,0.48557635369560903,0.481552983637239,0.4775024761557997,0.47343202353372127,0.46934802163329514,0.4652561782957092,0.4611616013576237,0.4570688712216082,0.45298210150170404
7,2011/1/18,11783.82,11858.78,11777.99,11837.93,0.5378055924013752,0.5400386269551207,0.5428114906281821,0.5459246227729474,0.5493128413516966,0.5529356644531004,0.5567649684101725,0.5607798474449058,0.5649640301859542,0.5693044217908854,0.5737902120309571,0.5784122958224774,0.5831628787685961,0.5880351984204621,0.5930233211831482,0.598121990501388,0.6033265108856305,0.6086326576476134,0.6140366054967689,0.6195348712465596,0.6251242672598712,0.5359064536827408,0.533690505472895,0.5309642348599222,0.5279364142445648,0.5246800476853196,0.521242354803852,0.517657367376314,0.5139512218703299,0.510144845327061,0.5062554878599415,0.5022976721307628,0.49828381913067626,0.49422468110994444,0.4901296530696545,0.48600700427691146,0.48186405511184377,0.47770731534984995,0.473542594491268,0.46937509134556504,0.46520946789428536,0.461049911016737
8,2011/1/19,11834.21,11861.24,11798.46,11825.29,0.5334718358628655,0.5356868761297632,0.5384373954534104,0.541525441290078,0.5448863568533379,0.5484799864440654,0.5522784330220095,0.556260959272551,0.5604114249426567,0.5647168407110341,0.5691664834601575,0.5737513214771153,0.5784636231740328,0.5832966805953693,0.5882446079604189,0.5933021910724017,0.5984647722790608,0.6037281609356075,0.6090885625765124,0.6145425220835263,0.6200868775062209,0.5315880008245121,0.5293899092159718,0.5266856074952189,0.5236821857287665,0.5204520596922442,0.5170420685011511,0.5134859696960524,0.509809689131129,0.5060339852128113,0.5021759690493002,0.4982500462755629,0.4942685377916538,0.4902421092038222,0.4861800798061566,0.4820906522301766,0.4779810878667668,0.47385784403411424,0.46972668341831697,0.4655927629356843,0.46146070700048114,0.4573346687532149
9,2011/1/20,11823.7,11845.16,11744.77,11822.8,0.5224826987021365,0.5246521107283791,0.5273459713269001,0.53037040563438,0.5336620887478133,0.5371816921466736,0.5409018934497285,0.5448023825161652,0.5488673515705856,0.5530840788623986,0.5574420621626079,0.5619324558051095,0.5665476874671931,0.5712811873723903,0.5761271909828561,0.581080591510524,0.5861368272474329,0.5912917938730707,0.5965417750851759,0.6018833869384572,0.6073135326163969,0.5206376693143029,0.5184848568162128,0.5158362617711184,0.5128947083387079,0.5097311205815763,0.5063913727630415,0.5029085270425467,0.49930797522027376,0.49561004809437015,0.4918315042964818,0.48798645271582863,0.48408696045076177,0.4801434734036921,0.4761651188979346,0.47215993059668343,0.4681350203113793,0.46409671234408667,0.46005065067370343,0.4560018859877619,0.4519549474409103,0.4479139026219406
10,2011/1/21,11822.95,11905.48,11822.8,11871.84,0.503920008196891,0.5060123456633031,0.5086104991682134,0.5115274818066856,0.5147022184738006,0.5180967779070779,0.5216848084309331,0.525446721480328,0.5293672708962456,0.5334341869046278,0.5376373403981665,0.5419681999783162,0.5464194623507638,0.5509847911491186,0.5556586266372106,0.5604360434602084,0.5653126419778582,0.5702844636873595,0.5753479243187053,0.5804997601509281,0.5857369843907638,0.5021405287489588,0.5000642010650398,0.49750970492545543,0.49467265858219084,0.49162146631790093,0.48840037258164476,0.4850412649051995,0.4815686329725056,0.47800208527202526,0.474357785037139,0.47064933989847074,0.46688838823622925,0.4630850048323004,0.4592479927357633,0.4553851001909764,0.4515031863419621,0.44760835080188655,0.44370603703117356,0.43980111627725194,0.43589795678361215,0.432000481626334
11,2011/1/24,11873.43,11982.94,11867.98,11980.52,0.48604124068834703,0.48805934332680456,0.49056531596627945,0.49337880588056654,0.49644090487136594,0.4997150274537258,0.5031757568930714,0.5068041996144312,0.5105856503829984,0.514508274748644,0.5185623029784675,0.5227395063626216,0.5270328407231188,0.5314361945038951,0.5359442052247511,0.5405521222793722,0.5452557021239959,0.5500511267010313,0.5549349389081353,0.559903990819124,0.5649554016102952,0.48432489606105755,0.48232223518799855,0.4798583709777644,0.4771219812688012,0.4741790434024906,0.47107223206244214,0.46783230343069926,0.4644828783124947,0.46104286949935325,0.45752786676321877,0.4539509949444703,0.45032347950084745,0.44665503776726034,0.44295416046609865,0.43922832093884495,0.43548413497137095,0.431727485766373,0.42796362365369517,0.4241972470519466,0.4204325692220638,0.41667337405183485
12,2011/1/25,11980.52,11985.97,11898.74,11977.19,0.47809423010999835,0.48007933578919926,0.4825443345577188,0.48531182254410515,0.4883238547277395,0.4915444438141351,0.4949485886446843,0.49851770456355154,0.5022373267736681,0.506095814323918,0.5100835572212835,0.5141924612993237,0.5184155975557857,0.5227469543615183,0.5271812569154805,0.5317138322860803,0.5363405063135589,0.5410575233674232,0.5458614828706341,0.5507492883671312,0.5557181061360804,0.47640594855178064,0.47443603215760677,0.47201245332503855,0.46932080491813605,0.466425985516674,0.4633699720524382,0.4601830178289432,0.4568883574397729,0.4535045944431159,0.45004706371056585,0.4465286754849806,0.4429604716824086,0.43935201075460983,0.43571164459653516,0.4320467243569007,0.4283637576502629,0.42466853148609374,0.42096621034879184,0.417261415835538,0.41355829231840396,0.40986056181677305
13,2011/1/26,11978.85,12020.52,11961.83,11985.44,0.47374252289784596,0.4757095597568081,0.47815212162430826,0.48089441939363814,0.48387903547109246,0.48707031012557905,0.49044346976392694,0.4939800988914736,0.4976658643725631,0.5014892312142938,0.5054406768956844,0.5095121809249803,0.5136968773690628,0.5179888093178052,0.5223827499824375,0.5268740689653053,0.5314586301006684,0.5361327119425173,0.5408929448665302,0.5457362606011956,0.5506598512187608,0.4720696084086501,0.47011762257887124,0.4677161036349624,0.46504895513842737,0.4621804849494716,0.4591522879176359,0.45599434197494787,0.452729670229175,0.44937670690528,0.44595064729385514,0.4424642841262023,0.4389285588126899,0.43535294280218007,0.43174571196904193,0.42811415055039787,0.42446470692722355,0.42080311543449866,0.4171344935484745,0.4134634207996501,0.409794003837212,0.4061299308019949
14,2011/1/27,11985.36,12019.53,11971.93,11989.83,0.4827810496738096,0.484785615600693,0.48727477907090827,0.4900693970999104,0.4931109566245499,0.4963631175622386,0.49980063366477784,0.5034047380885476,0.5071608242362029,0.5110571370388787,0.5150839722955527,0.5192331564916238,0.5234976926989342,0.5278715103555545,0.5323492829508869,0.536926291743987,0.5415983216552677,0.5463615802373049,0.5512126335767626,0.5561483548626217,0.5611658825947159,0.481076217673152,0.479086989933821,0.47663965244454554,0.47392161746023237,0.4709984197698264,0.4679124478104041,0.46469425146252663,0.46136729309150337,0.4579503586286098,0.4544589332751686,0.4509060538348181,0.4473028704689376,0.4436590353320258,0.43998298219373977,0.4362821342670572,0.4325630629615214,0.42883161201740677,0.42509299654722027,0.4213518834542575,0.41761245773840566,0.41387847790648524
