,Date,Open,High,Low,Close,hQHLp1,hQHLp2,hQHLp3,hQHLp4,hQHLp5,hQHLp6,hQHLp7,hQHLp8,hQHLp9,hQHLp10,hQHLp11,hQHLp12,hQHLp13,hQHLp14,hQHLp15,hQHLp16,hQHLp17,hQHLp18,hQHLp19,hQHLp20,hQHLp21,hQHLn1,hQHLn2,hQHLn3,hQHLn4,hQHLn5,hQHLn6,hQHLn7,hQHLn8,hQHLn9,hQHLn10,hQHLn11,hQHLn12,hQHLn13,hQHLn14,hQHLn15,hQHLn16,hQHLn17,hQHLn18,hQHLn19,hQHLn20,hQHLn21
0,2011/1/17,24364.07,24364.07,24098.03,24156.97,0.13271569113627596,0.13338102416553138,0.13420526659001908,0.13512998432710702,0.13613599883599198,0.13721137908901276,0.1383478284555677,0.13953917577431385,0.14078061577365397,0.1420682799777636,0.14339897398848112,0.14477000669960607,0.14617907398499022,0.14762417647719095,0.14910355964074268,0.15061566896460693,0.15215911572499063,0.15373265033269812,0.15533514124590742,0.15696555804734127,0.15862295769152904,0.13214843297377663,0.13148924837257964,0.1306816867945101,0.12978740952293927,0.1288283096656857,0.12781863086816664,0.1267686729201046,0.12568635666199054,0.12457802175612262,0.12344888399743884,0.12230332007884101,0.12114505631737547,0.11997730001006461,0.11880283455738962,0.11762409064510544,0.11644320099797772,0.11526204349392215,0.1140822757998099,0.11290536368023985,0.11173260448257726,0.1105651468736117
1,2011/1/18,24149.44,24382.01,24104.34,24153.98,0.5567419595758045,0.5595330298050045,0.5629907245104753,0.566869912876169,0.5710901409761243,0.5756013581820925,0.5803687601515009,0.585366458879476,0.5905742962648738,0.5959760440622424,0.6015583017800725,0.6073097802352497,0.6132208136249142,0.6192830146081392,0.6254890229134684,0.6318323173713679,0.638307072289342,0.6449080456441495,0.6516304906209568,0.6584700846221176,0.6654228715744747,0.5543623131431082,0.5515970355527157,0.5482093169521253,0.5444578262556168,0.5404344049903202,0.5361988052096154,0.5317942345030814,0.5272539207748091,0.5226044588907162,0.5178677290962328,0.513062091606054,0.5082031783099478,0.5033044438101087,0.4983775644639059,0.49343273699140094,0.4884789081671244,0.48352395568377166,0.47857483344931157,0.47363769034220804,0.4687179687310929,0.4638204872699915
2,2011/1/19,24321.25,24434.4,24243.88,24419.62,0.33295547941339104,0.33462465866287283,0.3366925078316374,0.33901242821812755,0.3415363049371108,0.34423420557441053,0.34708531564610356,0.3500741530191741,0.3531886622878544,0.35641913826798965,0.3597575668931025,0.3631971967493439,0.36673224727361886,0.370357702477692,0.37406916060475465,0.37786272171679913,0.3817349018008023,0.38568256590289274,0.3897028752249859,0.3937932446690002,0.39795130833415854,0.33153234917288177,0.3298785950234338,0.32785259455521576,0.3256090428309617,0.32320286500795453,0.32066979536710627,0.3180356738930906,0.315320372292263,0.31253979543074534,0.30970702863016947,0.306833052083389,0.3039272143283799,0.30099756179212134,0.2980510774352088,0.2950938593319086,0.2921312580356536,0.289167984743261,0.2862081981888118,0.28325557566434706,0.28031337193884137,0.27738446877328576
3,2011/1/20,24248.32,24248.32,23963.86,24003.7,0.6599032147965712,0.6632114551497422,0.6673098418667479,0.6719078227253725,0.6769100361250187,0.6822571573284074,0.6879079329376988,0.6938316780416037,0.7000044993525396,0.7064071616194897,0.7130237813127959,0.7198409774251501,0.7268472931330258,0.7340327869668678,0.7413887348369751,0.7489074072365882,0.7565818990040967,0.7644059967978805,0.7723740742441506,0.7804810077914413,0.7887221083277686,0.657082632830355,0.6538049643515944,0.649789519930881,0.6453428984245881,0.6405739590950053,0.635553525725822,0.6303328120378235,0.6249512028848961,0.619440221016878,0.6138258009696019,0.6081297050056256,0.6023704615188202,0.5965640181759442,0.5907242148998424,0.5848631378073117,0.5789913914615131,0.5731183132487265,0.5672521455982232,0.5614001767421831,0.5555688574905271,0.5497638993676477
4,2011/1/21,23913.19,24130.16,23840.29,23876.86,0.613448675733744,0.6165240292373441,0.6203339059705056,0.6246082074218812,0.6292582850650041,0.6342289903861138,0.6394819740610864,0.6449887112732925,0.6507269907267454,0.6566789312549358,0.6628297674649758,0.6691670603187924,0.6756801595072753,0.6823598234004452,0.6891979420495185,0.6961873300740038,0.7033215684079674,0.7105948811041143,0.7180020378627991,0.7255382758100261,0.7331992359284838,0.6108266514229407,0.6077797176564341,0.6040469444146361,0.5999133472243793,0.5954801220925863,0.5908131070926907,0.5859599107049825,0.5809571452476304,0.5758341143953402,0.5706149269966604,0.5653198133381662,0.5599659974891281,0.5545683044645408,0.5491395999122003,0.5436911191347658,0.5382327201766929,0.5327730831097249,0.5273198701291779,0.5218798564049236,0.5164590386357424,0.5110627262776217
5,2011/1/24,23970.3,23970.3,23751.72,23801.78,0.7024313703519782,0.7059528137282587,0.7103153252804204,0.715209627843216,0.7205342141375708,0.7262259361812228,0.7322408819577935,0.7385463890346676,0.745117024296257,0.7519323128555968,0.7589753475522829,0.7662318850259415,0.7736897301060248,0.7813383006345337,0.7891683102886465,0.7971715314254247,0.8053406138728678,0.8136689438640313,0.8221505324275598,0.8307799258193335,0.8395521327326235,0.6994290130194258,0.6959401117541018,0.6916658878016038,0.6869326991035235,0.6818564204716078,0.6765124400026488,0.6709552719394403,0.6652268393341303,0.6593606964532683,0.6533844492110791,0.6473212623619808,0.6411908583816418,0.6350102127009494,0.6287940571711075,0.6225552568114,0.6163050996071955,0.6100535247024365,0.603809305718403,0.5975802005850501,0.5913730758415174,0.5851940110973836
6,2011/1/25,23891.68,23999.11,23769.46,23788.83,0.8184837825659128,0.8225870222792324,0.8276702875025832,0.8333732037499194,0.8395774931862217,0.8462095748161577,0.8532182816862246,0.8605655550300816,0.8682217597922236,0.8761630383210163,0.8843696901344141,0.8928251186509328,0.9015151138712181,0.9104273453028229,0.9195509923802797,0.9288764681281231,0.9383952080134526,0.9480995055738091,0.9579823823681156,0.9680374836102613,0.9782589933532597,0.8149853898547066,0.8109200687070895,0.805939677545998,0.800424493639474,0.7945095360914832,0.7882826482661286,0.7818073509933855,0.7751324936551965,0.7682971741964512,0.7613335594508781,0.754268641344833,0.747125400808792,0.739923617874613,0.7326804583207713,0.7254109126646197,0.7181281338394576,0.7108437030879134,0.7035678435677717,0.6963095949377417,0.6890769581943124,0.6818770173916058
7,2011/1/26,23802.88,23976.37,23662.18,23843.24,0.6544334599768644,0.6577142792428051,0.6617786955684023,0.666338565038268,0.6712993164776776,0.6766021168756543,0.6822060547723372,0.688080699595161,0.6942023561013808,0.700551948475643,0.707113724842464,0.7138744151059963,0.7208226574051474,0.7279485926724476,0.7352435691297571,0.7426999213380551,0.7503108013707016,0.7580700473867432,0.7659720796478433,0.774011817070234,0.7821846094086808,0.6516362570326898,0.6483857562393673,0.6444035947243604,0.6399938300311123,0.6352644191176637,0.630285598728994,0.6251081580895532,0.6197711556030914,0.6143058527361117,0.6087379690602682,0.6030890864567574,0.5973775797427293,0.5916192643991538,0.5858278656335913,0.5800153693843673,0.5741922923163579,0.568367894420837,0.5625503498078642,0.5567468862994833,0.5509639012366399,0.5452070588024839
8,2011/1/27,23771.12,24023.68,23734.7,23779.62,0.7332072602255375,0.7368829899251781,0.7414366378370871,0.7465453763192309,0.7521032507159312,0.7580443463186236,0.7643228271772372,0.7709045998077092,0.7777631167837908,0.7848770061445921,0.7922286199699299,0.7998030908497245,0.8075876893018328,0.8155713695281868,0.8237444383408093,0.832098307615947,0.8406253051457484,0.8493185273918097,0.8581717229857206,0.8671791992364187,0.8763357461511757,0.7300733594817315,0.7264315976727964,0.7219701055383676,0.7170295398633025,0.7117308523260655,0.7061527340304934,0.7003520876724068,0.6943726730944084,0.6882495146887507,0.6820114278779633,0.675682592342564,0.6692835946664668,0.6628321540314983,0.6563436477410014,0.6498315044741894,0.64330750678118,0.6367820292733685,0.6302642299740043,0.6237622067141464,0.6172831268791964,0.6108333364469548
9,2011/1/28,23763.74,23763.74,23580.42,23617.02,0.7264104572423328,0.7300521130696276,0.7345635488412714,0.7396249295150035,0.7451312826307113,0.7510173045066332,0.7572375840901847,0.7637583439425839,0.7705532827311977,0.7776012266123881,0.7848846912615106,0.7923889470888026,0.8001013826139289,0.8080110544329429,0.8161083592133457,0.8243847884429591,0.8328327410350024,0.841445377446606,0.8502165042593034,0.8591404815530586,0.8682121476315743,0.7233056076373794,0.7196976048197553,0.7152774705450938,0.7103827037230144,0.7051331348145933,0.6996067254601742,0.6938598508697853,0.6879358652339788,0.6818694682702432,0.6756892082832546,0.6694190408088262,0.6630793615940341,0.6566877255645742,0.6502593674767808,0.6438075915265299,0.6373440710401546,0.6308790844568032,0.6244217049052034,0.6179799551498331,0.6115609361347079,0.6051709350106591
10,2011/1/31,23314.69,23520.54,23285.6,23447.34,0.613482807135403,0.6165583317472472,0.6203684204564682,0.6246429597238266,0.6292932960905788,0.6342642779745804,0.6395175539180065,0.6450245975171477,0.6507631962402128,0.6567154679258104,0.6628666463595269,0.6692042918111994,0.6757177533791501,0.6823977889192079,0.6892362880313637,0.696226064935342,0.7033607002080616,0.7106344175808617,0.7180419864630908,0.7255786437157535,0.7332400300790094,0.6108606369389398,0.6078135336454226,0.6040805527174923,0.5999467255398354,0.5955132537497747,0.5908459790838797,0.5859925126713075,0.5809894688672835,0.5758661529769279,0.5706466751901709,0.5653512669191716,0.5599971531915231,0.5545991598470622,0.5491701532494115,0.5437213693263462,0.5382626666708089,0.5328027258374902,0.5273492094480193,0.5219088930492287,0.5164877736735466,0.5110911610723708
11,2011/2/1,23451.62,23552.23,23422.72,23482.95,0.6181607291194379,0.6212597051858735,0.6250988465393199,0.6294059799739112,0.6340917760315793,0.639100662588975,0.6443939957511824,0.6499430315952893,0.6557253882147649,0.6617230470933678,0.6679211294215182,0.6743071006137666,0.6808702285533033,0.6876012006228669,0.6944918445791203,0.7015349198488593,0.7087239580596925,0.7160531388978221,0.7235171918883578,0.7311113175724718,0.738831123450146,0.615518564381212,0.6124482263510101,0.6086867807402141,0.6045214323515181,0.600054154503796,0.595351290989263,0.5904608159809062,0.5854196230253074,0.5802572408860596,0.5749979635978334,0.5696621768411174,0.5642672369875852,0.5588280829268956,0.5533576791311178,0.5478673472040928,0.5423670209123923,0.5368654470015713,0.531370346522193,0.5258885466859108,0.5204260902536548,0.514988327464678
12,2011/2/2,23700.16,23922.74,23671.51,23908.96,0.6830485247846906,0.6864727976813807,0.690714930373386,0.6954741798694504,0.7006518398757587,0.7061865049113663,0.7120354746652198,0.7181669879897459,0.7245563135690947,0.731183541499001,0.7380322311541458,0.7450885322045157,0.7523405859923058,0.759778102362897,0.7673920512396558,0.7751744320126882,0.7831180973301619,0.7912166159249875,0.7994641640850957,0.8078554385566278,0.8163855857626479,0.6801290143051845,0.6767363855545566,0.6725801042599295,0.6679775228630719,0.6630413187337081,0.6578447997143888,0.6524409757854359,0.6468706131770221,0.6411663402614471,0.6353550011971334,0.6294591215317715,0.6234978795203184,0.6174877821747251,0.6114431548364513,0.6053765075282751,0.5992988167556305,0.5932197474023684,0.5871478309910335,0.5810906113797661,0.5750547656328713,0.569046205599576
13,2011/2/7,23981.74,23981.74,23530.8,23553.59,0.15729146248278084,0.1580799992738241,0.159056871678873,0.16015282502097614,0.1613451293523376,0.16261964430437187,0.16396653690895097,0.16537849325326978,0.1668498182443767,0.16837592705726123,0.1699530337676344,0.1715779489408006,0.17324794178156527,0.17496064268746164,0.17671397222502566,0.1785060880249595,0.1803353442050428,0.18220025978205198,0.18409949367968687,0.18603182467203877,0.1879961350841742,0.15661916167779769,0.1558379118566146,0.154880809191723,0.15382093316119358,0.15268423095271444,0.1514875837941162,0.1502431987497998,0.14896046341044308,0.14764689139215267,0.14630866433032372,0.1449509693766898,0.1435782228730782,0.14219422603119902,0.14080227767072173,0.13940525858225936,0.13800569642018792,0.13660581680049289,0.13520758435029745,0.13381273625874213,0.13242281011089072,0.1310391672791453
14,2011/2/8,23613.49,23616.83,23396.17,23484.3,0.5394477815348365,0.5421521522353979,0.5455024399333327,0.5492611283562847,0.5533502627334143,0.557721347168357,0.5623406584522445,0.5671831127440673,0.5722291781174901,0.5774631304280387,0.5828719854461402,0.5884448046666543,0.594172222537336,0.6000461122547748,0.6060593421809823,0.6122055937147148,0.6184792221280362,0.6248751482316381,0.6313887726618711,0.6380159070947355,0.6447527183453031,0.5371420544976049,0.5344626752343609,0.5311801899606711,0.5275452325106846,0.5236467915212575,0.519542762956729,0.5152750122413645,0.5108757351147495,0.5063707003215829,0.501781108437201,0.4971247493495676,0.4924167693721797,0.4876702051644455,0.4828963703788942,0.4781051449929942,0.47330519786597075,0.4685041619842999,0.4637087752454264,0.45892499552406996,0.45415809613156294,0.44941274603919323
15,2011/2/9,23535.41,23591.5,23128.72,23164.03,0.1300777812361613,0.13072988984131345,0.13153774929530962,0.1324440869746019,0.13343010553869744,0.13448411110578967,0.13559797195240889,0.13676563957767127,0.13798240422147037,0.139244474299347,0.14054871890626874,0.14189250042553317,0.14327356052872042,0.1446899395886109,0.14613991794358436,0.14762197198068241,0.1491347405789388,0.1506769989864901,0.15224763815248996,0.15384564814064505,0.15547010464983185,0.12952179812267814,0.12887571573698117,0.1280842055742605,0.1272077033136769,0.1262676669069241,0.12527805688705376,0.12424896832106842,0.12318816461168082,0.12210185941153795,0.12099516484436171,0.11987237061016374,0.11873712896022966,0.11759258344206967,0.11644146213218916,0.11528614740306557,0.11412872958857823,0.11297104924119392,0.11181473107933734,0.1106612117334868,0.10951176276441495,0.10836751000755306
16,2011/2/10,23035.64,23069.42,22668.02,22708.62,0.2326662445378615,0.23383265173476867,0.2352776458259151,0.23689878497912098,0.23866244695253844,0.24054771524883664,0.2425400448969734,0.24462861712396272,0.2468050077224863,0.2490624347985989,0.2513952981959251,0.2537988800882008,0.2562691410707914,0.25880257601698325,0.26139610901936716,0.26404701483692367,0.26675285887320915,0.26951145045112385,0.27232080584452345,0.27517911861050626,0.27808473547924256,0.23167177413860293,0.23051614586055547,0.22910039525869502,0.2275326218283604,0.22585120676723663,0.22408112086407808,0.2222404208638993,0.22034299293339865,0.2183999512475913,0.21642043970958413,0.21441213117774258,0.21238155832492317,0.21033434392072412,0.20827536759415877,0.20620889062376488,0.20413865192735692,0.20206794364619263,0.19999967186562123,0.19793640624369652,0.19588042118321702,0.1938337304324131
17,2011/2/11,22752.55,22861.53,22446.67,22828.92,0.3992911399499121,0.40129287449556533,0.40377270709449165,0.406554831771781,0.4095815475777241,0.41281695857872913,0.41623610336245426,0.4198204152467963,0.4235554369934483,0.42742952982700544,0.43143308301589195,0.43555800004300954,0.4397973486673515,0.44414511355117964,0.44859601596324433,0.4531453789698739,0.45778902442829056,0.4625231927989093,0.4673444797018852,0.4722497850027447,0.4772362714356171,0.3975844754522102,0.39560123919283596,0.3931715929292601,0.3904810520584738,0.38759548463197147,0.3845577443723765,0.3813988194374894,0.3781425406298468,0.37480798158696876,0.3714108346560728,0.3679642676448463,0.36447949162688953,0.3609661561415544,0.357432635384398,0.3538862423662456,0.350333393646402,0.3467797390467325,0.34323026585765454,0.3396893840084883,0.33616099672502375,0.3326485599096332
18,2011/2/14,22920.29,23187.82,22899.58,23121.06,0.29234040538268274,0.2938059723086561,0.2956215780026423,0.2976585063854909,0.29987451179397195,0.30224331307449137,0.30474663476668234,0.30737088330226964,0.3101054738360499,0.3129418850561795,0.3158730804800424,0.3188931322548671,0.32199696495086455,0.32518017444759006,0.3284388959299274,0.3317697051879488,0.33516954320072634,0.3386356574270279,0.3421655553552889,0.3457569672267344,0.34940781574143975,0.2910908735469075,0.2896388501133101,0.2878599882689942,0.2858901128318307,0.28377744899629315,0.2815533720507123,0.2792405699280451,0.2768564903143961,0.2744150979446837,0.2719278819472357,0.2694044831125736,0.2668531096113105,0.264280826339117,0.2616937644506293,0.25909727815568406,0.2564960653284906,0.25389426247759905,0.2512955210401603,0.24870306973926914,0.24611976631579596,0.24354814100344582
