,Date,Open,High,Low,Close,cQHLp1,cQHLp2,cQHLp3,cQHLp4,cQHLp5,cQHLp6,cQHLp7,cQHLp8,cQHLp9,cQHLp10,cQHLp11,cQHLp12,cQHLp13,cQHLp14,cQHLp15,cQHLp16,cQHLp17,cQHLp18,cQHLp19,cQHLp20,cQHLp21,cQHLn1,cQHLn2,cQHLn3,cQHLn4,cQHLn5,cQHLn6,cQHLn7,cQHLn8,cQHLn9,cQHLn10,cQHLn11,cQHLn12,cQHLn13,cQHLn14,cQHLn15,cQHLn16,cQHLn17,cQHLn18,cQHLn19,cQHLn20,cQHLn21
0,2011/1/17,24364.07,24364.07,24098.03,24156.97,0.36314059195289605,0.3651894364140643,0.3677360039881552,0.37059590755818794,0.37370903865997407,0.3770380914106379,0.38055715844104926,0.3842469862586749,0.3880925921626014,0.39208192002309633,0.39620501815361986,0.4004535053073346,0.4048202072354054,0.4092988999042416,0.41388412242243844,0.41857103721715255,0.4233553232297813,0.4282330927949776,0.43320082589245035,0.4382553173944047,0.44339363420322037,0.36140055653631614,0.3593729690579012,0.3568843154039688,0.3541302247437738,0.35118019222466357,0.3480794514466426,0.3448607104654785,0.341549099214935,0.338164692351865,0.33472395775090324,0.33124066081823017,0.32772646585271425,0.3241913562787826,0.3206439403169866,0.31709168079357297,0.31354107275372156,0.3099977839689811,0.306466768311006,0.30295235878725296,0.2994583449961798,0.2959880384131837
1,2011/1/18,24149.44,24382.01,24104.34,24153.98,0.453774203296664,0.4563344039011891,0.4595165506996503,0.4630902367395883,0.4669803515237111,0.47114027826597127,0.475537643565964,0.4801483885924031,0.4849537912213483,0.4899387863215934,0.49509093843774943,0.5003997745087196,0.5058563297172362,0.5114528266185668,0.5171824413772567,0.5230391290459451,0.5290174901045337,0.5351126665936405,0.5413202599567879,0.5476362651217147,0.5540570169403619,0.45159988513349664,0.449066246886987,0.44595646832155195,0.44251500426374457,0.4388286946477925,0.4349540625979597,0.4309319795350574,0.426793847389702,0.42256475110591196,0.4182652686550235,0.4139126010505315,0.4095213237985712,0.40510391201364654,0.4006711223792819,0.39623228031408775,0.3917955019141911,0.38736786952889674,0.38295557343054826,0.37856402807032563,0.37419796886492174,0.3698615337767219
2,2011/1/19,24321.25,24434.4,24243.88,24419.62,0.4643887891751001,0.46700887742635644,0.4702654602994659,0.47392274121345784,0.47790385270288704,0.48216108753214937,0.4866613150294123,0.4913799135845252,0.49629772312976234,0.5013993261336976,0.5066719962535181,0.5121050154445962,0.5176892091866399,0.5234166181066485,0.5292802587475164,0.5352739447598102,0.5413921503190505,0.5476299038295435,0.5539827038447499,0.560446451606644,0.5670173962328329,0.46216360984198895,0.45957070528955646,0.4563881834711866,0.45286621744670996,0.4490936784909039,0.4451284119044635,0.44101224516344284,0.43677731474547943,0.4324492923760584,0.42804923738187367,0.4235947531387263,0.41910075609976993,0.4145800131946299,0.4100435327247942,0.40550085824700477,0.40096029570731534,0.3964290931237805,0.39191358557022643,0.3874193141514785,0.38295112505405027,0.3785132530346288
3,2011/1/20,24248.32,24248.32,23963.86,24003.7,0.4738538576093505,0.47652734791332635,0.4798503057301776,0.4835821285257591,0.48764438213913736,0.49198838697650266,0.4965803371040792,0.5013951090795652,0.50641315231902,0.5116187350543403,0.5169988715572402,0.5225426253303042,0.528240634860219,0.5340847785478243,0.5400679306007533,0.5461837785807822,0.5524266840373131,0.5587915740447005,0.5652738554089289,0.5718693458320029,0.5785742179818838,0.4715833251687627,0.4689375726156801,0.4656901853494214,0.46209643540116835,0.4582470054001435,0.45420091963702275,0.45000085810612195,0.445679612283578,0.44126337713024305,0.43677364119929757,0.4322283666546109,0.42764277397314865,0.42302989029724014,0.4184009482971124,0.41376568604414604,0.40913257877432974,0.4045090222332009,0.39990148061464353,0.3953156079610421,0.3907563492327999,0.3862280254984675
4,2011/1/21,23913.19,24130.16,23840.29,23876.86,0.4665296017279051,0.4691617684744836,0.4724333640560316,0.47610750487937603,0.4801069691233276,0.4843838296239566,0.48890480297844346,0.4936451540720627,0.4985856345099918,0.5037107556866411,0.5090077325912987,0.5144657977696079,0.5200757344071282,0.5258295464384884,0.5317202182131427,0.5377415348628501,0.5438879450893159,0.5501544543780013,0.5565365405308903,0.5630300858948569,0.5696313222961004,0.4642941644127762,0.4616893066807161,0.4584921135722178,0.4549539114342701,0.45116398123444446,0.44718043493781,0.4430452928433053,0.438790839576362,0.434442865208027,0.430022526147594,0.42554750692167725,0.4210327927476446,0.41649120941012346,0.4119338159584033,0.4073701999446163,0.40280870560487414,0.39825661437028603,0.3937202905190989,0.38920530070039544,0.38471651344140295,0.3802581830208564
5,2011/1/24,23970.3,23970.3,23751.72,23801.78,0.5224812447092728,0.5254290914331272,0.5290930547171323,0.5332078411390617,0.5376869675409246,0.542476758777194,0.5475399397131969,0.5528488087122485,0.5583818088886799,0.5641215940636052,0.5700538458994832,0.5761665055838959,0.5824492509150726,0.5888931268467046,0.5954902763300298,0.6022337391376967,0.6091172981953075,0.6161353599881882,0.6232828599638663,0.6305551866324755,0.6379481198970904,0.5199777078135384,0.5170604453180899,0.5134798077149945,0.5095172633229108,0.5052728007189685,0.5008115013293609,0.49618042501483667,0.4914157283477077,0.4865462944435829,0.48159581703383636,0.4765841015787074,0.471527930496704,0.4664416677893638,0.46133769883548503,0.45622676103769605,0.4511181993697211,0.4460201685363745,0.44093979609399525,0.4358833163088139,0.4308561815983322,0.4258631564637536
6,2011/1/25,23891.68,23999.11,23769.46,23788.83,0.49128038252692335,0.494052193536009,0.49749735697863595,0.5013664218835532,0.5055780695826358,0.5100818302335811,0.5148426546502098,0.5198344954465062,0.525037083043141,0.5304341071180025,0.536012104377594,0.541759736122129,0.5476672965577906,0.5537263654041943,0.5599295548096986,0.5662703201888467,0.5727428157304835,0.5793417819462423,0.586062456722073,0.5929005039511234,0.5998519555467823,0.48892634862377143,0.48618329545352246,0.4828164817560895,0.47909056748751894,0.4750995702358448,0.4709046849784551,0.4665501613159324,0.46206999666896137,0.4574913493484453,0.4528364981740181,0.44812406588894754,0.4433698327208835,0.4385873049004161,0.433788128192241,0.4289823987966026,0.4241789036361177,0.4193853104434392,0.4146083211406746,0.4098537977041715,0.4051268669509843,0.40043200886196856
7,2011/1/26,23802.88,23976.37,23662.18,23843.24,0.387705654668205,0.3898930955677715,0.3926119286322883,0.3956652936663226,0.3989890160995406,0.40254326644974253,0.40630038481403685,0.4102398152752591,0.4143455616104722,0.41860475213919157,0.42300676198160325,0.4275426429317949,0.432204735430623,0.43698639441259124,0.4418817895780193,0.4468857561108889,0.45199368064962175,0.45720141254328006,0.4625051936557546,0.4679016020446969,0.4733875061997271,0.3858479125559751,0.3836831665921918,0.38102616510152554,0.37808577081323014,0.3749361799537691,0.37162568600200796,0.3681892095877395,0.36465358058797975,0.36104023163281723,0.35736674458519335,0.35364781602801093,0.34989589930504156,0.3461216531809322,0.3423342681892071,0.3385417119875718,0.3347509189860025,0.3309679403589684,0.3271980650884658,0.32344591929322075,0.3197155489234344,0.31601048946306326
8,2011/1/27,23771.12,24023.68,23734.7,23779.62,0.4136818099049983,0.4160158086473362,0.41891680266023346,0.4221747421779351,0.4257211529543582,0.42951353694469563,0.4335223810413821,0.4377257520873576,0.44210658211784887,0.4466511370538833,0.4513480801520873,0.45618786367960557,0.4611623148892745,0.46626434349832835,0.4714877285788672,0.47682695927384644,0.4822771131279333,0.4878337613979004,0.49349289415371766,0.4992508601839904,0.5051043181681417,0.41169959966361896,0.40938981641052513,0.40655479666721045,0.4034173968991897,0.4000567844564408,0.3965244884655141,0.3928577692272636,0.38908525421191026,0.38522981202892437,0.3813102025204581,0.3773421069357827,0.37333881298873134,0.3693116935777837,0.3652705549992796,0.3612238987414503,0.35717912381752914,0.35314268682874533,0.3491202311172023,0.3451166927501059,0.3411363887550305,0.33718309149223025
9,2011/1/28,23763.74,23763.74,23580.42,23617.02,0.3646015149762722,0.36665860198622446,0.3692154144607259,0.37208682348914773,0.375212478789556,0.378554924396643,0.3820881487153319,0.3857928207958423,0.38965389766150743,0.3936592746805056,0.39779896013043103,0.40206453904649603,0.4064488083176959,0.4109455188710086,0.4155491878457365,0.4202549582073686,0.42505849151358327,0.42995588445886546,0.43494360286180095,0.4400184287002913,0.44517741707679653,0.3628544793568565,0.3608187348469922,0.3583200692816932,0.35555489885089936,0.3525929982825477,0.3494797831524644,0.3462480931016841,0.3429231591622768,0.33952513675190565,0.33607055999584673,0.33257324967882895,0.3290449170254656,0.3254955856237319,0.32193389832524993,0.31836734797938965,0.3148024557610483,0.311244912243351,0.3076996912274926,0.30417114315271937,0.3006630728631316,0.2971788051562689
10,2011/1/31,23314.69,23520.54,23285.6,23447.34,0.25532748998210497,0.25676805136583947,0.25855856644779646,0.2605693909502306,0.26275826205915737,0.26509894966522723,0.2675732380589364,0.2701675899326116,0.2728714708114456,0.2756764039197443,0.27857539213517635,0.28156254252600876,0.2846328108119044,0.2877818208176036,0.29100573294013626,0.2943011458375453,0.29766502133378686,0.3010946259756007,0.3045874848043468,0.3081413442651951,0.3117541420702335,0.2541040550777169,0.25267843967405534,0.2509286444019923,0.2489922179296194,0.2469180229341789,0.24473786357584434,0.2424747371894398,0.24014631286251284,0.2377667052709221,0.23534749312877715,0.23289835501976305,0.23042749221968997,0.22794192416608952,0.22544770337800057,0.22295007703719238,0.22045361186966542,0.21796229293772162,0.21547960335408167,0.21300858969613878,0.21055191646542135,0.20811191199073653
11,2011/2/1,23451.62,23552.23,23422.72,23482.95,0.24643323843694845,0.24782361832509045,0.2495517613861756,0.2514925394594569,0.2536051619425734,0.25586431244365515,0.2582524097916197,0.26075638824658176,0.2633660802987987,0.2660733044583497,0.2688713073454244,0.27175440130668427,0.274717717777686,0.2777570330258373,0.2808686411995108,0.28404925944140996,0.28729595540938274,0.2906060908691399,0.2939772770764352,0.297407338978301,0.3008942861259658,0.24525242149660925,0.24387646695009907,0.2421876252373388,0.2403186535625092,0.23831671248710076,0.2362124982835277,0.23402820718180234,0.23178089277245223,0.22948417805111163,0.22714923839108303,0.22478541522568085,0.22240062414189246,0.22000164005738548,0.2175943046536317,0.21518368232849966,0.21277418072754853,0.21036964609470812,0.20797344020958014,0.20558850352300764,0.20321740771945948,0.2008624000211526
12,2011/2/2,23700.16,23922.74,23671.51,23908.96,0.3496445816630594,0.3516172814393784,0.35406920659963487,0.3568228227182937,0.3598202552440617,0.3630255847559194,0.36641386672427634,0.3699665632068271,0.3736692483302069,0.37751031402709956,0.3814801784623859,0.385570771875733,0.38977518664709415,0.3940874300572051,0.39850224416703867,0.40301497119068347,0.4076214506603733,0.4123179393946679,0.41710104819376603,0.42196769104747806,0.4269150438658698,0.3479692141365673,0.34601698133366543,0.3436208177402374,0.34096908202661896,0.33812868657402106,0.3351431838893822,0.3320440664434679,0.32885553022365255,0.32559690381823775,0.3222840430782769,0.31893020182279236,0.31554661085051233,0.312142882554914,0.30872730523463493,0.3053070643622411,0.30188841359652235,0.2984768100680116,0.29507702353922116,0.29169322598269604,0.2883290661576132,0.28498773246938813
13,2011/2/7,23981.74,23981.74,23530.8,23553.59,0.2335409026103454,0.2348585437536729,0.23649627774152895,0.23833552258477864,0.2403376216713764,0.24247858305508294,0.24474174533669088,0.2471147263200915,0.2495878904162803,0.25215348415598937,0.2548051074674323,0.2575373702510313,0.26034565864486714,0.2632259698840194,0.26617479199120997,0.2691890138542324,0.27226585653856744,0.27540281983109016,0.27859763995646347,0.281848255651213,0.2851527805983563,0.2324218609753228,0.23111789050128703,0.22951740178285893,0.22774620673359797,0.22584899867558986,0.22385486798321697,0.22178484967441972,0.21965510516861456,0.21747854476441572,0.2152657591872652,0.21302560116653413,0.21076557217946407,0.2084920927089301,0.20621069882454812,0.2039261899764934,0.20164274322111111,0.19936400358325554,0.19709315696856,0.19483298999602242,0.19258593981055028,0.19035413606928014
14,2011/2/8,23613.49,23616.83,23396.17,23484.3,0.28733109825808945,0.2889522244616394,0.29096716873960343,0.2932300367634468,0.29569326835561655,0.2983273456364385,0.3011117696779763,0.30403130636078035,0.3070741007834603,0.3102306136626823,0.3134929708332155,0.3168545407233989,0.32030964678579427,0.32385336432058337,0.32748137245601683,0.3311898435144711,0.3349753585046757,0.3388348413531244,0.34276550688151863,0.3467648190668694,0.35083045712714583,0.2859543138987173,0.28435000705476393,0.28238088654492804,0.2802017418510216,0.2778675602629634,0.2754141323815714,0.27286733810513825,0.27024706122420517,0.2675691855956821,0.26484674124873564,0.2620906199133554,0.25931005084090725,0.25651293330888475,0.2537060784794656,0.25089539123386956,0.24808601070692798,0.245282421462085,0.2424885431971509,0.23970780435779904,0.23694320342316108,0.23419736056262547
15,2011/2/9,23535.41,23591.5,23128.72,23164.03,0.246359818058038,0.24774978370734252,0.24947741189908956,0.25141761175223126,0.2535296048172377,0.25578808224480526,0.2581754681018472,0.2606787005411821,0.2632876150822949,0.26599403267279353,0.26879120194491657,0.2716734369398599,0.27463587054368227,0.27767428028217683,0.2807849614078085,0.2839646320413495,0.2872103607142865,0.29051950997834525,0.29388969180096297,0.29731873177719037,0.30080464005127444,0.24517935292100154,0.24380380831555618,0.2421154697629997,0.2402470549148766,0.23824571028203106,0.2361421229914715,0.23395848266024025,0.23171183779805232,0.22941580734181394,0.22708156333532484,0.22471844442878638,0.2223343638508782,0.21993609450080237,0.217529476319606,0.2151195721963109,0.21271078846329694,0.2103069702185743,0.20791147824016262,0.2055272521028501,0.20315686272491817,0.20080255665906416
16,2011/2/10,23035.64,23069.42,22668.02,22708.62,0.20235641661762202,0.20349811444087898,0.2049171634273787,0.20651081572383925,0.2082455764974297,0.21010065742278863,0.2120616218808838,0.21411774105801948,0.21626066599587127,0.21848367853826234,0.22078123320866883,0.22314865964218425,0.22558196006131304,0.2280776661863801,0.23063273499096332,0.23324447078659558,0.2359104657071385,0.2386285533904555,0.2413967723408937,0.24421333653345406,0.24707661152919702,0.20138679950653757,0.2002569469216081,0.19887016988050707,0.19733548075627547,0.19569160501585692,0.19396374862468307,0.19217013781553086,0.19032477598944914,0.18843884954563325,0.18652153504042035,0.18458050310697482,0.18262225355769357,0.18065234955471654,0.1786755879417534,0.17669612730313924,0.17471758693701228,0.17274312515165918,0.1707755024418817,0.16881713333219606,0.1668701295379581,0.16493633634529095
17,2011/2/11,22752.55,22861.53,22446.67,22828.92,0.37816643487473217,0.3803000553585401,0.38295199348388875,0.3859302326593789,0.38917217728399084,0.39263897785139135,0.3963036550107779,0.40014615860859687,0.4041508859975133,0.4083052821955167,0.41259898374034704,0.4170232625902857,0.4215706476441531,0.42623465733352733,0.4310096048090735,0.43589045233137025,0.440872700047295,0.4459522994297017,0.451125584808727,0.4563892184364615,0.4617401458510943,0.37635440117586894,0.374242917235213,0.3716512893621504,0.3687832413681579,0.3657111439347177,0.3624821023142563,0.3591301779394954,0.35568154055755397,0.3521570954640163,0.34857399193268584,0.34494656494757503,0.3412869614468563,0.3376055779439108,0.33391137884577154,0.3302121357716363,0.3265146125152928,0.3228247113663991,0.3191475911753396,0.3154877642385044,0.31184917695838926,0.30823527783090154
18,2011/2/14,22920.29,23187.82,22899.58,23121.06,0.33869958746331774,0.34061053542438785,0.34298570748145146,0.3456531266045679,0.34855672990108655,0.35166172234280096,0.35494394024371445,0.3583854259584334,0.3619722051895895,0.3656930332395169,0.36953862821519573,0.3735011729656131,0.3775739761013327,0.3817512324943789,0.38602784879604046,0.39039931302400893,0.3948615949464719,0.3994110685555456,0.40404445074422735,0.40875875210432105,0.4135512369489441,0.33707666430125044,0.33518554263183925,0.3328643866261363,0.33029565872538535,0.3275441767391589,0.3246521298415688,0.32165002468827614,0.31856129985482795,0.31540467888286433,0.31219552128456507,0.30894666599200765,0.3056689922439836,0.3023718115352966,0.2990631527143159,0.29574997632532407,0.29243834026758037,0.2891335308459703,0.28584016851417726,0.28256229464865606,0.2793034437907461,0.27606670453857113
