,Date,Open,High,Low,Close,oQHLp1,oQHLp2,oQHLp3,oQHLp4,oQHLp5,oQHLp6,oQHLp7,oQHLp8,oQHLp9,oQHLp10,oQHLp11,oQHLp12,oQHLp13,oQHLp14,oQHLp15,oQHLp16,oQHLp17,oQHLp18,oQHLp19,oQHLp20,oQHLp21,oQHLn1,oQHLn2,oQHLn3,oQHLn4,oQHLn5,oQHLn6,oQHLn7,oQHLn8,oQHLn9,oQHLn10,oQHLn11,oQHLn12,oQHLn13,oQHLn14,oQHLn15,oQHLn16,oQHLn17,oQHLn18,oQHLn19,oQHLn20,oQHLn21
0,2011/1/17,24364.07,24364.07,24098.03,24156.97,0.5604305392504695,0.5635692509447906,0.5674677363035242,0.5718449653460592,0.5766091942525583,0.5817034550129822,0.5870881747753353,0.5927339389721885,0.5986178547783602,0.6047214992200252,0.6110296639526069,0.6175295398068865,0.62421016171779,0.631062016506408,0.6380767571126869,0.645246988988459,0.652566106922844,0.6600281680434955,0.6676277913562386,0.6753600771378505,0.6832205414387257,0.5577627535088281,0.5546563802030453,0.5508459084545807,0.5466294182263424,0.5421128969821181,0.537365350040431,0.5324366835397408,0.5273652479977969,0.5221816860750261,0.5169111419487432,0.5115746405841015,0.5061900048061366,0.5007724960172985,0.49533528012552336,0.48988977773966325,0.48444593474634595,0.47901243629825524,0.4735968794322425,0.4682059146875541,0.46284536398347953,0.4575203199607158
1,2011/1/18,24149.44,24382.01,24104.34,24153.98,0.3993465607580159,0.40158311575020894,0.4043610634371032,0.40748014999888177,0.4108750014483029,0.41450502403236944,0.4183420192835871,0.42236502723365255,0.42655773511878486,0.43090701526174174,0.4354020306369222,0.4400336538015559,0.44479407136804333,0.44967650452078956,0.45467500538670164,0.45978430482505256,0.46499969615399056,0.4703169446549087,0.4757322159873013,0.48124201875039585,0.4868431578116502,0.39744557395207086,0.3952320623583702,0.3925168306194823,0.3895122818784933,0.3862939397305374,0.3829109753657909,0.3793989504522196,0.37578519245735753,0.37209153645298765,0.3683358994511758,0.36453326323277785,0.36069632782640126,0.35683596806515,0.352961565593466,0.3490812584062431,0.34520213365405633,0.34133038012500877,0.3374714112473954,0.33362996600274775,0.3298101929220299,0.32601572087341557
2,2011/1/19,24321.25,24434.4,24243.88,24419.62,0.7327956733472356,0.7368997222674799,0.7419972196438868,0.7477207023575687,0.7539502100039356,0.7606112535814927,0.7676520892742033,0.7750342558166011,0.7827278195022428,0.7907086912164858,0.7989569851602453,0.8074559525963891,0.8161912560616967,0.8251504565189344,0.8343226396994033,0.8436981367993465,0.8532683111196263,0.8630253920074368,0.8729623434985082,0.8830727589184595,0.8933507752412055,0.729307387624072,0.7252456230362189,0.7202632085974532,0.7147499012746646,0.7088442858690965,0.7026365908663686,0.6961920714582944,0.6895608731874683,0.6827830631227025,0.6758915187448904,0.6689137314243581,0.6618730055461419,0.654789296285596,0.6476798188365683,0.6405595063123843,0.6334413635409004,0.6263367468666825,0.6192555898592724,0.6122065884872941,0.6051973552503653,0.5982345490737361
3,2011/1/20,24248.32,24248.32,23963.86,24003.7,0.14674779191514226,0.1475696582809828,0.14859047010000467,0.14973664014555205,0.1509841454530645,0.15231806904515136,0.15372804883723043,0.15520638267440826,0.15674707610900426,0.15834530511638026,0.15999708741714747,0.16169906895193992,0.16344837853695318,0.1652425251623274,0.1670793231644592,0.16895683629337682,0.17087333498574642,0.1728272631104628,0.17481721166327258,0.17684189765991,0.17890014698573004,0.14604923671611228,0.14523583810279364,0.1442380724992452,0.14313399164124396,0.1419513481675065,0.14070821100435718,0.13941764799001874,0.13808970114291155,0.13673239419201025,0.13535231109775606,0.13395495721182993,0.13254499941092132,0.13112643386753367,0.12970270805246467,0.12827681243288913,0.12685135132245348,0.1254285989137463,0.12401054447805988,0.12259892944788425,0.12119527828297061,0.11980092448270016
4,2011/1/21,23913.19,24130.16,23840.29,23876.86,0.06496903402321258,0.06533289547003902,0.06578483520239069,0.06629227425625131,0.06684457704534391,0.06743513943887397,0.06805937387462342,0.06871387040988176,0.06939597514798569,0.07010355236875328,0.0708348390143441,0.07158835015613187,0.072362814646961,0.07315712965249084,0.0739703275230474,0.07480155103080698,0.07565003445345365,0.0765150888515942,0.07739609042268907,0.07829247115649884,0.07920371124217442,0.06465976561173888,0.06429965305744782,0.06385791647934916,0.06336911139484513,0.06284552461319863,0.06229515571432708,0.06172379016740193,0.0611358738330927,0.060534959023253225,0.05992396062705719,0.05930531600574869,0.058681091306057837,0.058053055736665395,0.05742273558184882,0.05679145479858959,0.05616036638373825,0.05553047718103492,0.05490266789220996,0.054277709494361004,0.05365627690515564,0.0530389604991783
5,2011/1/24,23970.3,23970.3,23751.72,23801.78,0.1396741368325528,0.1404563869348703,0.14142799276164006,0.14251891419688542,0.14370628625030338,0.14497591098464382,0.14631792579685896,0.1477249997975197,0.14919142748813338,0.15071261737557695,0.15228477913749539,0.1539047203895896,0.15556970834716602,0.1572773720740253,0.15902563126167885,0.16081264299283315,0.1626367610739572,0.16449650438382873,0.1663905318361506,0.16831762229009636,0.17027665822663934,0.1390092539530147,0.13823506343380215,0.1372853929302935,0.1362345318657274,0.13510889512381,0.1339256806579477,0.13269732639991583,0.13143339031468695,0.13014150936499885,0.12882795014593668,0.12749795263579217,0.1261559587547114,0.12480577204847702,0.12345067381012689,0.12209351035793199,0.12073676047031798,0.11938258871741338,0.11803288848205579,0.11668931725480589,0.11535332601217997,0.11402618397514964
6,2011/1/25,23891.68,23999.11,23769.46,23788.83,0.08974594112378818,0.09024856654334475,0.09087286021218155,0.09157381869396249,0.09233675036345136,0.09315253250638326,0.09401482802547927,0.09491892654567631,0.09586116206735977,0.09683858438170191,0.09784875806254127,0.09888963188164163,0.09995944992097992,0.10105668876394246,0.10218001173326478,0.10332823468454717,0.10450029987588359,0.1056952556305999,0.10691224024978316,0.10815046910404391,0.10940922414493703,0.08931872860531899,0.08882128177420566,0.08821108238419931,0.0875358642130436,0.08681259982739717,0.08605233956591872,0.08526307527246801,0.08445094830278306,0.08362086569565985,0.0827768539765977,0.08192228003079048,0.08105999796074378,0.08019245168917384,0.07932174957156048,0.078449720475565,0.07757795711052995,0.07670785029502572,0.07584061659948206,0.07497732102457587,0.0741188958778621,0.0732661566820508
7,2011/1/26,23802.88,23976.37,23662.18,23843.24,0.07645919151983,0.07688740401317945,0.07741927195720569,0.07801645460563338,0.07866643540591862,0.07936144224771946,0.08009607623133677,0.08086632434554612,0.0816690633363804,0.08250177976892592,0.08336239877814723,0.08424917281701767,0.08516060592849745,0.08609540023547733,0.0870524169537217,0.08803064724960184,0.08902918997828647,0.0900472343573805,0.09108404626117987,0.09213895722347862,0.093211355501808,0.07609522716266481,0.07567142657564366,0.07515156627397913,0.07457631312247612,0.07396012692520469,0.07331242203505128,0.0726400071155902,0.07194811430421601,0.07124092416012055,0.0705218670878487,0.06979381151038022,0.069059188984701,0.06832008161449929,0.06757828561644412,0.06683535909713093,0.06609265896771506,0.06535137013820036,0.06461252906762134,0.06387704308493015,0.06314570647097126,0.062419214011562196
8,2011/1/27,23771.12,24023.68,23734.7,23779.62,0.06337807827743808,0.06373302951853038,0.0641739021921711,0.06466891512502643,0.06520769317408057,0.06578379392988812,0.06639274217003381,0.06703121145417146,0.06769661287401582,0.06838686300870488,0.06910024197399688,0.06983530120406152,0.07059080067947819,0.0713656645720124,0.0721589489277066,0.07296981751045345,0.07379752334887482,0.07464139437426216,0.0755008220596953,0.07637525230431746,0.07726417802635993,0.06307638320245641,0.06272508905136295,0.06229416967806979,0.061817334407638695,0.06130656917107434,0.06076967765531491,0.06021230365549347,0.059638784162451254,0.059052584499355285,0.05845654817584051,0.05785305286727248,0.057244114124769666,0.05663145783279296,0.05601657290011044,0.05540075086276645,0.054785116483130426,0.05417065194944532,0.05355821639689832,0.05294856192297061,0.052342346918007834,0.051740147299555755
9,2011/1/28,23763.74,23763.74,23580.42,23617.02,-0.08537793719299168,-0.08585609944707413,-0.08645000826323343,-0.08711685055696837,-0.08784264975573458,-0.0886187271547819,-0.0894390540882265,-0.09029914943857992,-0.09119552563324632,-0.09212537605232908,-0.09308638380372984,-0.09407659749406713,-0.09509434666719763,-0.09613818205236509,-0.09720683202941487,-0.09829917008716527,-0.09941418996482175,-0.10055098630454534,-0.10170873934697151,-0.10288670265122621,-0.104084193116834,-0.08497151743614037,-0.0844982817246215,-0.08391778120790949,-0.08327542642409835,-0.08258736387198277,-0.08186410606174593,-0.08111325586806464,-0.08034065574217308,-0.07955097389351758,-0.07874804087350676,-0.07793505969844437,-0.07711474555947351,-0.07628942343171347,-0.07546109905536244,-0.07463151228568703,-0.07380217831364196,-0.07297442026558887,-0.07214939550053968,-0.0713281171847698,-0.07051147224970893,-0.06970023652595003
10,2011/1/31,23314.69,23520.54,23285.6,23447.34,-0.10312701369492121,-0.10370458029990594,-0.10442195582608134,-0.10522742684844755,-0.10610411122818061,-0.10704152605912176,-0.10803238938612421,-0.10907128851968297,-0.11015401086157098,-0.11127716632837754,-0.11243795637318278,-0.11363402393070038,-0.11486335127645451,-0.11612418785321647,-0.1174149976858454,-0.11873442007463504,-0.12008123956891803,-0.12145436259752915,-0.1228527989827013,-0.12427564710721606,-0.12572208186198325,-0.10263610401487178,-0.10206448812314069,-0.10136330832534884,-0.10058741548037005,-0.09975631275561589,-0.09888269808942111,-0.0979757549053574,-0.09704254023206992,-0.09608869274525558,-0.09511883932324579,-0.09413684885204412,-0.09314600097933716,-0.09214910401543137,-0.09114858067049864,-0.09014653249540563,-0.08914478967161936,-0.08814495038802679,-0.08714841260506825,-0.08615640011446084,-0.08516998423032511,-0.0841901020693778
11,2011/2/1,23451.62,23552.23,23422.72,23482.95,-0.060082601306147135,-0.060419096108156045,-0.06083704467644768,-0.061306318366885854,-0.061817081513917835,-0.06236322669477727,-0.0629405113856856,-0.06354578211158451,-0.06417658457994029,-0.0648309437017567,-0.06550722902180386,-0.06620406729548972,-0.06692028298082113,-0.06765485618952374,-0.0684068920505187,-0.06917559780956034,-0.06996026533562423,-0.07076025750563307,-0.07157499743430848,-0.07240395983243744,-0.07324666398503825,-0.059796593503468075,-0.05946356563334341,-0.05905505282253633,-0.05860301160859154,-0.058118804688728834,-0.057609829980710424,-0.05708143781862737,-0.05653773968232674,-0.05598202070818216,-0.055416976551542464,-0.05484486125552328,-0.054267585568407856,-0.053686785633651195,-0.053103872941066874,-0.05252007187055619,-0.0519364487000948,-0.05135393454697457,-0.050773343873834975,-0.050195389671261005,-0.049620696095202414,-0.0490498091171564
