,Date,Open,High,Low,Close,oQHLp1,oQHLp2,oQHLp3,oQHLp4,oQHLp5,oQHLp6,oQHLp7,oQHLp8,oQHLp9,oQHLp10,oQHLp11,oQHLp12,oQHLp13,oQHLp14,oQHLp15,oQHLp16,oQHLp17,oQHLp18,oQHLp19,oQHLp20,oQHLp21,oQHLn1,oQHLn2,oQHLn3,oQHLn4,oQHLn5,oQHLn6,oQHLn7,oQHLn8,oQHLn9,oQHLn10,oQHLn11,oQHLn12,oQHLn13,oQHLn14,oQHLn15,oQHLn16,oQHLn17,oQHLn18,oQHLn19,oQHLn20,oQHLn21
0,2011/1/17,24364.07,24364.07,24098.03,24156.97,0.49180708607830953,0.4945614696179511,0.49798259425359637,0.5018238414907396,0.5060047013329761,0.5104751813743706,0.5152005543692345,0.5201550074974548,0.5253184511085641,0.5306747180802535,0.5362104622953745,0.5419144430385355,0.547777037892104,0.5537898985444316,0.5599457000141073,0.5662379531986778,0.5726608616804096,0.5792092102782467,0.5858782768885917,0.5926637617482591,0.5995617299571404,0.4894659646725548,0.48673995975884743,0.48339607166577087,0.4796958811383221,0.47573239771483944,0.4715661771685183,0.4672410147439331,0.46279056502459204,0.4582417185463935,0.45361654063895634,0.44893348180795933,0.4442081825137851,0.43945403543463857,0.43468259434277917,0.4299038814193112,0.4251266246995188,0.4203584458587647,0.41560601169390415,0.41087515840068073,0.406170995017522,0.40149799060277913
1,2011/1/18,24149.44,24382.01,24104.34,24153.98,0.4540589957132635,0.45660196969477235,0.4597605098220767,0.46330692652113553,0.4671668892482314,0.47129424270736503,0.47565692510287005,0.4802311048481166,0.4849982342507805,0.48994338707753365,0.4950542415771843,0.5003204198025933,0.5057330378937877,0.5112843883042308,0.5169677082730817,0.5227770067615234,0.5287069322492358,0.5347526698404197,0.5409098598711384,0.5471745326016112,0.5535430551504872,0.4518975644032426,0.44938079087869376,0.44629355909147606,0.44287737245569914,0.4392181016689701,0.4353716546153761,0.4313784650855872,0.4272696045440483,0.4230698995743323,0.4187997219069213,0.41447610590003425,0.4101134915484067,0.4057242435905465,0.40131902900213834,0.3969071007232392,0.39249651687876813,0.38809431415111306,0.38370664763476203,0.37933890557492966,0.3749958048716428,0.37068147156579057
2,2011/1/19,24321.25,24434.4,24243.88,24419.62,0.7328153429604147,0.7369195020410457,0.7420171362438631,0.7477407725865785,0.7539704474446391,0.7606316698171255,0.7676726944990994,0.7750550591927222,0.7827488293880734,0.7907299153239135,0.7989784306673853,0.8074776262317891,0.8162131641690599,0.8251726051080769,0.8343450344871818,0.8437207832430884,0.8532912144448345,0.8630485572310346,0.8729857754485608,0.8830964622510646,0.8933747544550866,0.729326963605106,0.7252650899918572,0.7202825418157235,0.7147690865054039,0.7088633125820186,0.7026554509530893,0.6962107585620017,0.6895793822973504,0.6828013903034235,0.6759096609436074,0.6689316863261484,0.6618907714616166,0.6548068720610001,0.6476972037802352,0.6405767001334802,0.6334583662976656,0.626353558922183,0.6192722118432096,0.6122230212627857,0.6052135998848628,0.598250606813429
3,2011/1/20,24248.32,24248.32,23963.86,24003.7,0.14451978621391212,0.1453291745524867,0.1463344878449346,0.14746325610635472,0.14869182110204932,0.15000549233238417,0.15139406503564526,0.15284995399529158,0.15436725577464472,0.15594121959006224,0.1575679236233116,0.15924406473820119,0.1609668153428185,0.16273372224718563,0.1645426329716463,0.16639164066344103,0.16827904201841784,0.17020330453151,0.17216304059074186,0.17415698669082047,0.17618398654315517,0.1438318368641815,0.14303078771605204,0.14204817073875675,0.14096085264368463,0.13979616471372486,0.13857190154282278,0.1373009325660928,0.1359931473385076,0.13465644776837477,0.13329731785482632,0.13192117936426562,0.13053262831829293,0.12913560021732257,0.12773349019075414,0.12632924330284476,0.12492542432711849,0.12352427292812104,0.12212774817493363,0.1207375650606603,0.1193552248998657,0.11798204094600992
4,2011/1/21,23913.19,24130.16,23840.29,23876.86,0.0778989735988779,0.0783352496443222,0.07887713304782437,0.07948556107902466,0.08014778148960887,0.0808558758147554,0.08160434348956465,0.08238909593489777,0.08320695108364821,0.08405534817109833,0.0849321732609979,0.08583564589874118,0.08676424195733137,0.08771663911969113,0.08869167715745102,0.08968832823991278,0.0907056742530338,0.09174288914679793,0.0927992249713812,0.09387400067287373,0.094966592989252,0.0775281555286608,0.07709637446894364,0.07656672482042537,0.07598063923449574,0.07535284980383206,0.07469294816041959,0.07400787117991026,0.07330294952464382,0.07258244247677645,0.07184984503786077,0.07110807964536346,0.07035962364425358,0.06960659834574325,0.06885083379056525,0.06809391742559329,0.06733723171360476,0.06658198387731903,0.06582922989304657,0.0650798941754024,0.06433478596211582,0.06359461312232569
5,2011/1/24,23970.3,23970.3,23751.72,23801.78,0.1213844967456714,0.12206431505099512,0.12290869388155123,0.12385676452948427,0.12488865606232258,0.12599202969275017,0.1271583142769983,0.12838113886949162,0.12965554507865584,0.13097754264477152,0.13234383756952225,0.13375165549560505,0.13519862148301837,0.1366826750579773,0.13820200831814075,0.1397550196671554,0.14134027847242275,0.1429564975582476,0.1446025114469763,0.14627725890015747,0.14797976873237528,0.12080667700353614,0.12013386291861686,0.11930854708880934,0.11839529110338022,0.11741705094715228,0.11638877258626232,0.11532126526659763,0.11422283538470668,0.11310011988068172,0.11195856476985508,0.11080272388117697,0.10963645748723427,0.10846307107822832,0.10728541627803957,0.10610596669358434,0.10492687651946565,0.10375002688601784,0.10257706324692405,0.10140942605252198,0.10024837628110163,0.09909501695540142
6,2011/1/25,23891.68,23999.11,23769.46,23788.83,0.07938737917455653,0.07983199108976359,0.08038422818910897,0.08100428137571503,0.08167915474571456,0.08240077853720658,0.08316354708671204,0.08396329369514127,0.08479677549604463,0.08566138279650543,0.08655496126956792,0.0874756964417114,0.08842203506464236,0.08939262955594275,0.09038629751891031,0.09140199148421903,0.0924387757955405,0.09349580861962813,0.09457232771567779,0.09566763901697094,0.0967811073528975,0.07900947593161153,0.07856944488724034,0.07802967529164714,0.07743239144451303,0.07679260692269751,0.07612009662425305,0.07542192996681409,0.07470353946499368,0.07396926578249922,0.07322267069942424,0.07246673249186879,0.07170397583911055,0.07093656258397961,0.07016635773355948,0.06939497906586517,0.06862383545821091,0.06785415719956384,0.0670870204426367,0.06632336726471456,0.06556402236552696,0.06480970713937648
7,2011/1/26,23802.88,23976.37,23662.18,23843.24,0.07639618614687653,0.07682404577633467,0.07735547544031231,0.07795216598681297,0.07860161117742305,0.07929604530632432,0.08003007392272282,0.08079968732227279,0.08160176482469088,0.08243379506623236,0.08329370489163196,0.08417974819391033,0.08509043024875493,0.0860244542485582,0.08698068234748739,0.08795810654323226,0.08895582643354023,0.08997303190413271,0.091008989434254,0.09206303110854053,0.09313454568862332,0.07603252171061829,0.07560907035190459,0.07508963843552036,0.0745148593151787,0.07389918087950396,0.07325200972358652,0.07258014890039481,0.07188882623583695,0.07118221884416004,0.07046375430312102,0.06973629867200663,0.06900228150410442,0.06826378318736753,0.06752259845831199,0.06678028413959229,0.06603819602421575,0.06529751804577393,0.06455928580921838,0.06382440589582665,0.06309367193192461,0.06236777813079905
8,2011/1/27,23771.12,24023.68,23734.7,23779.62,0.06343821335014732,0.06379350137990966,0.06423479236712197,0.06473027498349433,0.06526956424175574,0.06584621161970425,0.06645573764869576,0.06709481273215501,0.06776084550536082,0.06845175057063731,0.0691658064118636,0.0699015630887655,0.07065777940535375,0.07143337851261496,0.07222741556093894,0.07303905352077177,0.0738675447119859,0.0747122164281933,0.07557245956508468,0.07644771949605532,0.0773374886582017,0.06313623201758634,0.06278460454778248,0.06235327630491567,0.0618759885984935,0.06136473873214116,0.06082733779717536,0.060269434943735815,0.05969537127773425,0.059108615410343034,0.05851201354920665,0.057907945625702235,0.05729842910336527,0.05668519150422898,0.05606972314978392,0.05545331680152363,0.05483709828902671,0.054222050732466595,0.053609034082204375,0.052998801149334494,0.05239201094890364,0.05178923994490587
9,2011/1/28,23763.74,23763.74,23580.42,23617.02,-0.08850021205950326,-0.08899586072795834,-0.08961148881528604,-0.0903027175606279,-0.09105505926757534,-0.09185951785076907,-0.09270984417575233,-0.09360139325037577,-0.09453054996136244,-0.09549440505060436,-0.09649055689715864,-0.0975169827451032,-0.09857195104964109,-0.09965395954012167,-0.10076169009318604,-0.10189397500108975,-0.10304977120403738,-0.10422814023521448,-0.10542823235662102,-0.10664927383000779,-0.10789055657388535,-0.08807892951451499,-0.08758838755249874,-0.08698665810671072,-0.08632081238059273,-0.0856075873511008,-0.08485787997137148,-0.08407957115353831,-0.08327871700753049,-0.08246015645941632,-0.08162786014403557,-0.0807851482121372,-0.07993483514952213,-0.07907933095575062,-0.07822071472102694,-0.07736078992720023,-0.07650112717582419,-0.07564309798004887,-0.07478790202355544,-0.07393658952415398,-0.07309007984839505,-0.07224917719903004
